id,sn,sn_2,date,title,link
553,足纪字[2016]040号,,,关于对石家庄永昌足球俱乐部队官员波什违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160513/7747.html
554,足纪字[2016]039号,,,关于对武汉卓尔职业俱乐部队运动员罗毅违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7748.html
555,足纪字[2016]038号,,,关于对上海上港足球俱乐部队官员陈旭峰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7749.html
556,足纪字[2016]037号,,,关于对湖南湘涛俱乐部华莱队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7750.html
557,足纪字[2016]036号,,,关于对贵州恒丰智诚俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7751.html
558,足纪字[2016]035号,,,关于对新疆天山雪豹俱乐部体彩队运动员南小亨违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7752.html
559,足纪字[2016]034号,,,关于对青岛中能俱乐部队运动员郭亮违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7753.html
560,足纪字[2016]033号,,,关于对青岛黄海俱乐部队运动员高梵违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7754.html
561,足纪字[2016]032号,,,关于对新疆天山雪豹俱乐部体彩队运动员阿卜杜力艾则孜违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7755.html
562,足纪字[2016]031号,,,关于对武汉卓尔职业俱乐部队运动员柯钊违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7756.html
563,足纪字[2016]030号,,,关于对深圳市足球俱乐部佳兆业队官员李广涵违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7757.html
564,足纪字[2016]029号,,,关于对深圳市足球俱乐部佳兆业队运动员费煜违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7758.html
565,足纪字[2016]028号,,,关于对深圳市足球俱乐部佳兆业队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160506/7759.html
566,足纪字[2016]027号,,,关于对北京国安足球俱乐部乐视队官员黄勇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160429/7760.html
567,足纪字[2016]026号,,,关于对黑龙江火山鸣泉足球俱乐部运动员杨锋违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160429/7761.html
568,足纪字[2016]025号,,,关于对延边富德U17队运动员杨震违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160429/7762.html
569,足纪字[2016]024号,,,关于对青岛鲲鹏足球俱乐部队运动员马俊违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160429/7763.html
570,足纪字[2016]023号,,,关于对青岛鲲鹏足球俱乐部队运动员刘力男违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160429/7764.html
571,足纪字[2016]022号,,,关于对广州恒大淘宝足球俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160429/7765.html
572,,,,关于停止初晨2016年中国足协比赛监督资格的通知,http://www.thecfa.cn/cftz/20160421/7766.html
573,足纪字[2016]021号,,,关于对足纪字[2016]021号处罚决定的更正说明,http://www.thecfa.cn/cftz/20160419/7767.html
574,足纪字[2016]020号,,,关于对河北石家庄赛区(石家庄永昌足球俱乐部主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160415/7769.html
575,足纪字[2016]019号,,,关于对张粤（大燕网记者）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160415/7770.html
576,足纪字[2016]018号,,,关于对新疆天山雪豹足球俱乐部体彩队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160415/7771.html
577,足纪字[2016]017号,,,关于对广州富力足球俱乐部队运动员雷纳迪尼奥违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160414/7772.html
578,足纪字[2016]016号,,,关于对深圳市足球俱乐部佳兆业队运动员赖劲违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160412/7773.html
579,足纪字[2016]015号,,,关于对上海申鑫俱乐部队运动员段杰毅违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160412/7774.html
580,足纪字[2016]014号,,,关于对浙江毅腾俱乐部队官员张旭峰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160412/7775.html
581,足纪字[2016]013号,,,关于对新疆天山雪豹俱乐部体彩队运动员法季奇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160412/7776.html
582,足纪字[2016]012号,,,关于对海南博盈海汉俱乐部队运动员成泽成违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160412/7777.html
583,足纪字[2016]011号,,,关于对海南博盈海汉俱乐部队运动员樊群霄违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160412/7778.html
584,足纪字[2016]010号,,,关于对四川省足球协会注册运动员阮君违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160407/7779.html
585,足纪字[2016]009号,,,关于对河北精英俱乐部运动员朱子森违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160331/7780.html
586,足纪字[2016]008号,,,关于对内蒙古中优俱乐部运动员朱子林违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160331/7781.html
587,足纪字[2016]007号,,,关于对上海聚运动俱乐部运动员杜冠阳违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160331/7782.html
588,足纪字[2016]006号,,,关于对上海聚运动俱乐部运动员张竣峰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160331/7783.html
589,足纪字[2016]005号,,,关于对吴川市体育中心运动员钟品健违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160331/7784.html
590,足纪字[2016]004号,,,关于对辽宁沈阳宏运队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160311/7785.html
591,足纪字[2016]003号,,,关于对青岛黄海俱乐部运动员韩青松违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160311/7786.html
592,足纪字[2016]002号,,,关于中国足协纪律委员会2015年对个人做出的有关纪律处罚需在2016年比赛中继续执行的通知,http://www.thecfa.cn/cftz/20160301/7787.html
593,,,,关于对北京控股俱乐部教练员董阳违规违纪的处罚决定,http://www.thecfa.cn/cftz/20160223/7788.html
594,足纪字[2015]132号,,,关于对武汉赛区(武汉卓尔主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151112/7789.html
595,足纪字[2015]131号,,,关于对湖南赛区(湖南湘涛主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151112/7790.html
596,足纪字[2015]130号,,,关于对呼和浩特中优队运动员尹路违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151112/7791.html
597,足纪字[2015]129号,,,关于对天津泰达俱乐部泰达权健队违规违纪的处罚通知,http://www.thecfa.cn/cftz/20151112/7792.html
598,足纪字[2015]128号,,,关于对哈尔滨毅腾足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151112/7793.html
599,足纪字[2015]127号,,,关于对上海绿地申花运动员杨晨违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151030/7794.html
600,足纪字[2015126号,,,关于对上海申鑫运动员张文涛违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151030/7795.html
601,足纪字[2015]125号,,,关于对运动员曹震界违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151030/7796.html
602,足纪字[2015]124号,,,关于对丽江嘉云昊运动员高福荣违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151030/7797.html
603,足纪字[2015]13号,,,关于对武汉卓尔职业俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151030/7798.html
604,足纪字[2015]22号,,,关于对江苏国信舜天俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151030/7799.html
605,足纪字[2015]11号,,,关于对延边赛区(延边长白山主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151030/7800.html
606,足纪字[2015]120号,,,关于对上海上港集团运动员杨博宇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151020/7801.html
607,足纪字[2015]19号,,,关于对大连赛区(大连超越主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151016/7802.html
608,足纪字[201518号,,,关于对贵州人和官员周纯违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151016/7803.html
609,足纪字[2015]117号,,,关于对贵州人和官员郝海涛违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151016/7804.html
610,足纪字[2015]116号,,,关于对广州恒大淘宝俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151016/7805.html
611,足纪字[2015]115号,,,关于对贵州赛区(贵州人和主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151016/7806.html
612,足纪字[2015]114号,,,关于对天津泰达官员王霄违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151016/7807.html
613,足纪字[2015]13号,,,关于对内蒙古中优运动员李帅违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151016/7808.html
614,足纪字[2015]112号,,,关于对呼和浩特赛区(内蒙古中优主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20151016/7809.html
615,,,,关于对丽江赛区(丽江嘉云昊主场)违规违纪的处罚通知,http://www.thecfa.cn/cftz/20151016/7810.html
616,足纪字[2015]105号,,,关于对南京钱宝官员杨杰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150914/7811.html
617,足纪字[2015]110号,,,关于对北京控股女子足球队运动员王晨违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150911/7812.html
618,足纪字[2015]109号,,,关于对北京控股女子足球队主教练刘英违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150911/7813.html
619,足纪字[2015]108号,,,关于对天津汇森女子足球队运动员邓斯违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150911/7814.html
620,足纪字[2015]107号,,,关于对天津汇森女子足球队运动员陈苗苗违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150911/7815.html
621,足纪字[2015]106号,,,关于对天津汇森女子足球队运动员李香林违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150911/7816.html
622,足纪字[2015]104号,,,关于对辽宁盘锦宏运官员胡宇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150828/7817.html
623,,,,关于对重庆赛区(重庆力帆主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150828/7818.html
624,足纪字[2015]102号,,,关于对石家庄永昌运动员关震违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150828/7819.html
625,足纪字[2015]101号,,,关于对河南建业官员王相全违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150828/7820.html
626,足纪字[2015]100号,,,关于对青岛海牛官员孙新波违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150828/7821.html
627,足纪字[2015]099号,,,关于对广州赛区(广州恒大淘宝主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7822.html
628,足纪字[2015]098号,,,关于对上海绿地申花运动员登巴巴违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7823.html
629,足纪字[2015]097号,,,关于对石家庄赛区(石家庄永昌主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7824.html
630,足纪字[2015]096号,,,关于对河南建业官员陈文杰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7825.html
631,足纪字[2015]095号,,,关于对上海申鑫官员黄翌违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7826.html
632,足纪字[2015]094号,,,关于对石家庄永昌运动员郝明违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7827.html
633,足纪字[2015]093号,,,关于对北京国安运动员李提香违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7828.html
634,足纪字[2015]092号,,,关于对广州恒大淘宝运动员梁学铭违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7829.html
635,足纪字[2015]091号,,,关于对江苏国信舜天运动员于腾腾违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7830.html
636,足纪字[2015]090号,,,关于对天津赛区(天津松江主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7831.html
637,足纪字[2015]089号,,,关于对哈尔滨毅腾官员林涛违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7832.html
638,足纪字[2015]088号,,,关于对湖南赛区(湖南湘涛主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150821/7833.html
639,足纪字[2015]087号,,,关于对大连赛区(大连阿尔滨主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150810/7834.html
640,足纪字[2015]086号,,,关于对辽宁盘锦宏运运动员孙世林违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150807/7835.html
641,足纪字[2015]085号,,,关于对贵州赛区(贵州人和主场违规违纪的处罚决定),http://www.thecfa.cn/cftz/20150805/7836.html
642,,,,关于对中超辽宁盘锦赛区通报批评的决定,http://www.thecfa.cn/cftz/20150724/7837.html
643,足纪字[2015]084号,,,关于对广州恒大淘宝运动员郜林违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150724/7838.html
644,足纪字[2015]083号,,,关于对上海赛区(上海绿地申花主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150724/7839.html
645,足纪字[2015]082号,,,关于对贵州智诚官员刘木成违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150724/7840.html
646,足纪字[2015]081号,,,关于对武汉卓尔运动员柯钊违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150724/7841.html
647,足纪字[2015]080号,,,关于对呼和浩特赛区(呼和浩特中优主场)违规违纪的处罚通知,http://www.thecfa.cn/cftz/20150724/7842.html
648,足纪字[2015]079号,,,关于对青岛赛区(青岛中能主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150724/7843.html
649,足纪字[2015]078号,,,关于对长春亚泰运动员祝一帆违规违纪的处罚通知,http://www.thecfa.cn/cftz/20150715/7844.html
650,足纪字[2015]077号,,,关于对河南建业运动员阿布都外力&#8226;阿布来提违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150703/7845.html
651,足纪字[2015]076号,,,关于对上海绿地申花运动员龚金帅违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150703/7846.html
652,足纪字[2015]075号,,,关于对福建超越运动员王棒违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150619/7847.html
653,足纪字[2015]074号,,,关于对湖南湘涛官员张旭违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150619/7848.html
654,足纪字[2015]073号,,,关于对贵州赛区（贵州人和主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150619/7849.html
655,足纪字[2015]072号,,,关于对山东鲁能泰山官员王连成违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150619/7850.html
656,足纪字[2015]071号,,,关于对山东鲁能泰山运动员李松益违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150619/7851.html
657,足纪字[2015]070号,,,关于对山东鲁能泰山运动员邵璞亮违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150619/7852.html
658,足纪字[2015]069号,,,关于对山东鲁能泰山官员库卡违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150619/7853.html
659,足纪字[2015]068号,,,关于对山东鲁能泰山官员斯蒂瓦违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150619/7854.html
660,足纪字[2015]067号,,,关于对比赛官员詹炜违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150619/7855.html
661,足纪字[2015]066号,,,关于对内蒙古中优运动员矫喆违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150612/7856.html
662,足纪字[2015]065号,,,关于对北京理工运动员马尔奎斯违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150612/7857.html
663,足纪字[2015]064号,,,关于对天津京铁火车头运动员陈汇丰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150604/7858.html
664,足纪字[2015]063号,,,关于对贵州人和运动员杨一虎违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150603/7859.html
665,足纪字[2015]062号,,,关于对山东鲁能泰山运动员汪强违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150603/7860.html
666,足纪字[2015]061号,,,关于对广州恒大淘宝运动员郑智违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150603/7861.html
667,足纪字[2015]060号,,,关于对江西联盛运动员敖飞帆违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150603/7862.html
668,足纪字[2015]059号,,,关于对延边长白山运动员斯蒂夫违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150529/7863.html
669,足纪字[2015]058号,,,关于对湖南湘涛运动员陈真违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150522/7864.html
670,足纪字[2015]057号,,,关于对上海绿地申花运动员杨昊峰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150522/7865.html
671,足纪字[2015]056号,,,关于对长春亚泰运动员马祖违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150522/7866.html
672,足纪字[2015]055号,,,关于对武汉卓尔队医饶安新违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150522/7867.html
673,,,,关于对贵州人和运动员曹永竞违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150522/7868.html
674,足纪字[2015]053号,,,2015053号关于对2015049号纪律处罚决定的更正说明,http://www.thecfa.cn/cftz/20150522/7869.html
675,足纪字[2015]051号,,,关于对广州恒大淘宝运动员李帅违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150515/7870.html
676,足纪字[2015]052号,,,关于对广州恒大淘宝运动员董学升违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150515/7871.html
677,足纪字[2015]050号,,,关于对新疆天山雪豹运动员蔡曦违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150514/7872.html
678,足纪字[2015]049号,,,关于对青岛中能运动员刘震理违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150514/7873.html
679,足纪字[2015]048号,,,关于对内蒙古中优官员蔡普旺违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150514/7874.html
680,足纪字[2015]047号,,,关于对上海绿地申花官员周欣违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150514/7875.html
681,足纪字[2015]046号,,,关于对上海绿地申花运动员柏佳骏违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150514/7876.html
682,足纪字[2015]045号,,,关于对河北中基官员郑伟违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150514/7877.html
683,足纪字[2015]043号,,,关于对湖南湘涛运动员董建宏违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150430/7878.html
684,足纪字[2015]044号,,,关于对北京控股女足官员刘英等二人违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150430/7879.html
685,足纪字[2015]042号,,,关于对大连阿尔滨运动员孙铂违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150430/7880.html
686,足纪字[2015]041号,,,关于对广州恒大淘宝俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150430/7881.html
687,足纪字[2015]034号,,,关于对运动员李野违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150423/7882.html
688,足纪字[2015]035号,,,关于对运动员蔡文倩违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150423/7883.html
689,足纪字[2015]036号,,,关于对安徽力天运动员宋超违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150423/7884.html
690,足纪字[2015]037号,,,关于对哈尔滨毅腾运动员刘小龙违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150423/7885.html
691,足纪字[2015]038号,,,关于对达坂城纳欢队官员徐建违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150423/7886.html
692,足纪字[2015]039号,,,关于对河北精英官员王宇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150423/7887.html
693,足纪字[2015]040号,,,关于对北京赛区(国安俱乐部主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150423/7888.html
694,足纪字[2015]028号,,,关于对重庆赛区(重庆力帆主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150416/7889.html
695,足纪字[2015]029号,,,关于对北京国安运动员陈志钊违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150416/7890.html
696,足纪字[2015]030号,,,关于对上海上港集团运动员贺惯违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150416/7891.html
697,足纪字[2015]031号,,,关于对云南普洱万豪运动员高一杰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150416/7892.html
698,足纪字[2015]032号,,,关于对北京国安运动员德扬违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150416/7893.html
699,足纪字[2015]033号,,,关于对北京国安运动员郎征违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150416/7894.html
700,足纪字[2015]027号,,,关于对天津泰达运动员郭皓违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150410/7895.html
701,足纪字[2015]026号,,,关于对广州富力运动员金洋洋违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150410/7896.html
702,足纪字[2015]025号,,,关于对长春亚泰运动员何超违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150410/7897.html
703,足纪字[2015]024号,,,关于对西安高新热力运动员王柯违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150410/7898.html
704,足纪字[2015]023号,,,关于对银川贺兰山运动员牟永杰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150410/7899.html
705,足纪字[2015]022号,,,关于对保定英利易通运动员唐宇航违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150410/7901.html
706,足纪字[2015]021号,,,关于对保定英利易通运动员张正淳违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150410/7900.html
707,足纪字[2015]020号,,,关于对保定英利易通运动员孟凡敏违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150410/7902.html
708,足纪字[2015]019号,,,关于对保定英利易通运动员赵斌违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150410/7903.html
709,足纪字[2015]018号,,,关于对山东鲁能运动员戴琳违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150402/7904.html
710,足纪字[2015]017号,,,关于对广州恒大运动员温浩军违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150402/7905.html
711,足纪字[2015]016号,,,关于对长春亚泰运动员周大地违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150402/7906.html
712,,,,关于对广州恒大运动员胡睿宝违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150402/7907.html
713,足纪字[2015]013号,,,关于对南京钱宝运动员班勇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150320/7908.html
714,足纪字[2015]014号,,,关于对长春亚泰运动员刘骐鸣违规违纪的处罚通知,http://www.thecfa.cn/cftz/20150320/7909.html
715,足纪字[2015]007号,,,关于对青岛中能教练李双林违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150320/7910.html
716,足纪字[2015]008号,,,关于对辽宁俱乐部运动员孙世林违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150320/7911.html
717,足纪字[2015]009号,,,关于对重庆力帆运动员吴鹏违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150320/7912.html
718,足纪字[2015]010号,,,关于对运动员黄洁违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150320/7913.html
719,,,,关于对上海申鑫运动员李新宇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150320/7914.html
720,足纪字[2015]012号,,,关于对运动员陈曾太郎违规违纪的处罚决定,http://www.thecfa.cn/cftz/20150320/7915.html
721,足纪字[2014]078号,,,关于对上海绿地刘佳燊违规违纪的处罚决定,http://www.thecfa.cn/cftz/20141026/7916.html
722,足纪字[2014]079号,,,关于对长春女足官员刘友违规违纪的处罚决定,http://www.thecfa.cn/cftz/20141026/7917.html
723,足纪字[2014]077号,,,关于对上海申鑫俱乐部唐佳庶违规违纪的处罚决定,http://www.thecfa.cn/cftz/20141016/7918.html
724,足纪字[2014]076号,,,关于对贵州人和足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140924/7919.html
725,足纪字[2014]074号,,,关于对深圳红钻俱乐部李毅违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140924/7920.html
726,足纪字[2014]075号,,,关于对上海申鑫俱乐部成耀东违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140924/7921.html
727,足纪字[2014]073号,,,关于对广东日之泉队涂东旭违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140919/7922.html
728,足纪字[2014]072号,,,关于对山东鲁能泰山俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140913/7923.html
729,足纪字[2014]071 号,,,关于对北京国安队运动员张晓彬违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140910/7924.html
730,足纪字[2014]071号,,,关于对北京国安队张晓彬违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140910/7925.html
731,足纪字[2014]070号,,,关于对长春亚泰足球俱乐部队官员刘建勋违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140906/7926.html
732,足纪字[2014]069号,,,关于对长白山泉阳泉队刘永杰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140828/7927.html
733,足纪字[2014]068号,,,关于对深圳红钻队运动员吕政违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140828/7928.html
734,足纪字[2014]067号,,,关于对深圳红钻队运动员张迅伟违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140828/7929.html
735,足纪字[2014]066号,,,对长白山泉阳泉队运动员池哲男违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140828/7930.html
736,足纪字[2014]065号,,,关于对哈尔滨赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140822/7931.html
737,足纪字[2014]064号,,,关于对青岛中能俱乐部队运动员李壮飞的处罚决定,http://www.thecfa.cn/cftz/20140822/7932.html
738,足纪字[2014]063号,,,关于对北京理工俱乐部队官员于飞的处罚决定,http://www.thecfa.cn/cftz/20140822/7933.html
739,足纪字[2014]062号,,,关于对人和茅台队官员朱炯违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140822/7934.html
740,足纪字[2014]061号,,,关于对山东鲁能队官员曹峥违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140822/7935.html
741,足纪字[2014]060号,,,关于对青岛中能足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140814/7936.html
742,足纪字[20141059号,,,关于对山东鲁能队员戴琳违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140813/7937.html
743,足纪字[2014]058号,,,关于对山东鲁能队员韩鹏违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140813/7938.html
744,足纪字[2014]057号,,,关于对北京国安运动员李提香违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140806/7939.html
745,足纪字[2014]056号,,,关于对深圳红钻运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140806/7940.html
746,足纪字[2014]055号,,,关于对北京理工运动员王超违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140806/7941.html
747,足纪字[2014]054号,,,关于对武汉卓尔运动员朱挺违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140806/7942.html
748,足纪字[2014053号,,,对青岛海牛运动员肖开提亚力昆违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140806/7943.html
749,足纪字[2014]052号,,,关于对青岛赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140806/7944.html
750,足纪字[2014]025 号,,,关于对大连阿尔滨运动员陈涛违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140430/7972.html
751,足纪字[2014]026 号,,,关于对上海上港运动员杨世元违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140430/7973.html
752,足纪字[2014]014 号,,,关于对北京国安运动员格隆违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7974.html
753,足纪字[2014]015 号,,,关于对北京国安足球俱乐部主场违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7975.html
