id,webdate,title,link,sn,date,league,round,order,team1,team2,field,rsdata,rscontent,rsresult,reason,reason1,basis,baset,baitem,result
887,2011/7/13,关于对天津泰达足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110713/8111.html,足纪字[2011]023号,2011年7月10日,中国足球协会超级联赛,,十六轮第123,深圳红钻足球俱乐部茅台红钻队,天津泰达足球俱乐部康师傅队,惠州博罗县体育中心,,到56分钟时，深圳红钻足球俱乐部茅台红钻足球队9号运动员基伦犯规，裁判员停止比赛后，天津泰达足球俱乐部康师傅队5号运动员李玮锋冲向深圳红钻足球俱乐部茅台红钻足球队9号运动员基伦，导致互相推击行为，引发多人冲突，造成不良影响。,不良,到56分钟时，深圳红钻足球俱乐部茅台红钻足球队9号运动员基伦犯规，裁判员停止比赛后，天津泰达足球俱乐部康师傅队5号运动员李玮锋冲向深圳红钻足球俱乐部茅台红钻足球队9号运动员基伦，导致互相推击行为，引发多人冲突，造成不良影响。,"[足纪字[2011]023号关于对天津泰达足球俱乐部运动员
违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年7月10日中国足球协会超级联赛第十六轮第123场深圳红钻足球俱乐部茅台红钻队与天津泰达足球俱乐部康师傅队比赛在惠州博罗县体育中心进行。　　根据比赛监督报告、裁判员报告、比赛录像及当事人陈述等材料，在比赛进行到56分钟时，深圳红钻足球俱乐部茅台红钻足球队9号运动员基伦犯规，裁判员停止比赛后，天津泰达足球俱乐部康师傅队5号运动员李玮锋冲向深圳红钻足球俱乐部茅台红钻足球队9号运动员基伦，导致互相推击行为，引发多人冲突，造成不良影响。　　",依据《中国足球协会纪律准则及处罚办法》第五十二条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],['第五十二条'],：　　一、禁止天津泰达足球俱乐部康师傅队5号运动员李玮锋参加中国足球协会举办的比赛六场；　　二、罚款人民币30000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年七月十三日 (编辑：中国足球协会)
888,2011/6/30,关于对天津泰达足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110630/8112.html,足纪字[2011]022号,2011年6月26日,中国足球协会超级联赛,十三,十三轮第101,北京国安足球俱乐部队,天津泰达足球俱乐部康师傅队,北京工人体育场,,指责，造成不良影响。,不良,指责，造成不良影响。,[足纪字[2011]022号关于对天津泰达足球俱乐部官员违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年6月26日中国足球协会超级联赛第十三轮第101场北京国安足球俱乐部队与天津泰达足球俱乐部康师傅队比赛在北京工人体育场进行。　　根据裁判员报告、比赛录像及当事人陈述等材料，在比赛进行过程中，天津泰达足球俱乐部康师傅队守门员教练王建英违规离开本方替补席，并对他人进行指责，造成不良影响。　　,依据《中国足球协会纪律准则及处罚办法》第五十二条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],['第五十二条'],：　　一、禁止天津泰达足球俱乐部康师傅队守门员教练王建英进入2011年中国足球协会举办的比赛替补席2场；　　二、罚款人民币10000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各俱乐部切实加强对队内官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年六月三十日(编辑：)
889,2011/6/30,关于对北京国安足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110630/8113.html,足纪字[2011]021号,2011年6月26日,中国足球协会超级联赛,,十三轮第101,北京国安足球俱乐部队,天津泰达足球俱乐部康师傅队,北京工人体育场,,过程中，北京国安足球俱乐部队主教练帕切科多次做出侮辱性手势，造成恶劣社会影响。,恶劣,过程中，北京国安足球俱乐部队主教练帕切科多次做出侮辱性手势，造成恶劣社会影响。,[足纪字[2011]021号关于对北京国安足球俱乐部官员违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年6月26日中国足球协会超级联赛第十三轮第101场北京国安足球俱乐部队与天津泰达足球俱乐部康师傅队比赛在北京工人体育场进行。　　根据裁判员报告、录像及当事人陈述等材料，在比赛进行过程中，北京国安足球俱乐部队主教练帕切科多次做出侮辱性手势，造成恶劣社会影响。　　,依据《中国足球协会纪律准则及处罚办法》第五十二条、第四十六条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],"['第五十二条', '第四十六条']",：　　一、禁止北京国安足球俱乐部队主教练帕切科进入2011年中国足球协会举办的比赛替补席8场；　　二、罚款人民币50000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各俱乐部切实加强对队内官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年六月三十日(编辑：中国足球协会)
890,2011/6/24,关于对广州青年队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110624/8114.html,足纪字[2011]020号,2011年6月18日,,,,四川足球俱乐部川大队,广州青年队,四川大学体育中心,,根据比赛监督、裁判监督、裁判员报告及录像，在比赛中，广州青年队10号运动员朱鹏飞因对裁判员判罚不满，指责推搡裁判员，并在赛后殴打裁判员，造成恶劣社会影响。,恶劣,根据比赛监督、裁判监督、裁判员报告及录像，在比赛中，广州青年队10号运动员朱鹏飞因对裁判员判罚不满，指责推搡裁判员，并在赛后殴打裁判员，造成恶劣社会影响。,[足纪字[2011]020号关于对广州青年队运动员违规违纪的处罚决定各赛区委员会、各足球俱乐部、各运动队：　　2011年6月18日中国足球协会乙级联赛(南区)第七轮第34场四川足球俱乐部川大队与广州青年队的比赛在四川大学体育中心进行。　　根据比赛监督、裁判监督、裁判员报告及录像，在比赛中，广州青年队10号运动员朱鹏飞因对裁判员判罚不满，指责推搡裁判员，并在赛后殴打裁判员，造成恶劣社会影响。　　,依据《中国足球协会纪律准则及处罚办法》之第五十二条、第五十四条、第四十四条、第九十六条、第十二条、第十三条、第三十六条、第五十七条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],"['第五十二条', '第五十四条', '第四十四条', '第九十六条', '第十二条', '第十三条', '第三十六条', '第五十七条']",：　　取消广州青年队10号运动员朱鹏飞在中国足球协会的注册资格，并禁止参加由中国足球协会组织的一切与足球有关的活动。　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年六月二十四日(编辑：中国足球协会)
891,2011/6/24,关于对广州青年队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110624/8115.html,足纪字[2011]019号,2011年6月18日,中国足球协会乙级联赛,,七轮第34,四川足球俱乐部川大队,广州青年队,四川大学体育中心,,根据比赛监督、裁判员报告及录像，在比赛中，广州青年队主教练彭伟国因对裁判员判罚不满，多次指责裁判员，致使比赛中断，严重干扰比赛秩序，导致运动员行为过激，造成不良社会影响。,不良,根据比赛监督、裁判员报告及录像，在比赛中，广州青年队主教练彭伟国因对裁判员判罚不满，多次指责裁判员，致使比赛中断，严重干扰比赛秩序，导致运动员行为过激，造成不良社会影响。,[足纪字[2011]019号关于对广州青年队官员违规违纪的处罚决定各赛区委员会、各足球俱乐部、各运动队：　　2011年6月18日中国足球协会乙级联赛(南区)第七轮第34场四川足球俱乐部川大队与广州青年队的比赛在四川大学体育中心进行。　　根据比赛监督、裁判员报告及录像，在比赛中，广州青年队主教练彭伟国因对裁判员判罚不满，多次指责裁判员，致使比赛中断，严重干扰比赛秩序，导致运动员行为过激，造成不良社会影响。　　,依据《中国足球协会纪律准则及处罚办法》第五十二条、第四十四条、第四十六条、第九十六条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],"['第五十二条', '第四十四条', '第四十六条', '第九十六条']",：　　一、禁止广州青年队主教练彭伟国进入2011年中国足球协会举办的比赛替补席8场；　　二、罚款人民币40000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年六月二十四日(编辑：中国足球协会)
892,2011/6/24,关于对广州青年队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110624/8116.html,足纪字[2011]018号,2011年6月18日,,,,四川足球俱乐部川大队,广州青年队,四川大学体育中心,根据比赛监督、裁判员报告及录像，在比赛中出现教练员多次指责裁判员、运动员指责、推搡并殴打裁判员、赛后毁坏休息室物品等,行为，造成不良社会影响。,不良,根据比赛监督、裁判员报告及录像，在比赛中出现教练员多次指责裁判员、运动员指责、推搡并殴打裁判员、赛后毁坏休息室物品等行为，造成不良社会影响。,[　　足纪字[2011]018号关于对广州青年队违规违纪的处罚决定各赛区委员会、各足球俱乐部、各运动队：　　2011年6月18日中国足球协会乙级联赛(南区)第七轮第34场四川足球俱乐部川大队与广州青年队的比赛在四川大学体育中心进行。　　根据比赛监督、裁判员报告及录像，在比赛中出现教练员多次指责裁判员、运动员指责、推搡并殴打裁判员、赛后毁坏休息室物品等行为，造成不良社会影响。　　,依据《中国足球协会纪律准则及处罚办法》第十二条、第九十八条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],"['第十二条', '第九十八条']",：　　给予广州青年队警告。　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年六月二十四日(编辑：中国足球协会)
893,2011/6/16,关于对广州恒大足球俱乐部官员王维满违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110616/8117.html,,2011年6月12日,中国足球协会超级联赛,十,十轮第78,天津泰达足球俱乐部队,广州恒大足球俱乐部队,天津市泰达体育场,,到78分钟时，广州恒大足球俱乐部队助理教练员王维满对裁判员的判罚不满，冲入场内指责裁判员，造成不良影响。,不良,到78分钟时，广州恒大足球俱乐部队助理教练员王维满对裁判员的判罚不满，冲入场内指责裁判员，造成不良影响。,[　　关于对广州恒大足球俱乐部官员王维满　　违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年6月12日中国足球协会超级联赛第十轮第78场天津泰达足球俱乐部队与广州恒大足球俱乐部队的比赛在天津市泰达体育场进行。　　根据裁判员报告，在比赛进行到78分钟时，广州恒大足球俱乐部队助理教练员王维满对裁判员的判罚不满，冲入场内指责裁判员，造成不良影响。　　,依据《中国足球协会纪律准则及处罚办法》第五十二条、第四十四条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],"['第五十二条', '第四十四条']",：　　一、禁止广州恒大足球俱乐部队助理教练员王维满进入2011年中国足球协会举办的比赛替补席3场；　　二、罚款人民币15000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　二○一一年六月十六日(编辑：中国足球协会)
894,2011/6/7,关于对湖北东方国旅足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110607/8118.html,足纪字[2011]016号,2011年5月28日,中国足球协会甲级联赛,,十一轮第73,天津松江足球俱乐部队,湖北东方国旅足球俱乐部队,天津奥体中心体育场,,到66分钟时，湖北东方国旅足球俱乐部队23号运动员宋勰在本方罚球区内故意肘击天津松江足球俱乐部队3号运动员于睿，导致于睿眉骨处受到伤害，造成不良影响。,不良,到66分钟时，湖北东方国旅足球俱乐部队23号运动员宋勰在本方罚球区内故意肘击天津松江足球俱乐部队3号运动员于睿，导致于睿眉骨处受到伤害，造成不良影响。,[　　足纪字[2011]016号　　关于对湖北东方国旅足球俱乐部运动员　　违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年5月28日中国足球协会甲级联赛第十一轮第73场天津松江足球俱乐部队与湖北东方国旅足球俱乐部队的比赛在天津奥体中心体育场进行。　　根据中国足协裁委会联赛评议组的报告和录像，当比赛进行到66分钟时，湖北东方国旅足球俱乐部队23号运动员宋勰在本方罚球区内故意肘击天津松江足球俱乐部队3号运动员于睿，导致于睿眉骨处受到伤害，造成不良影响。　　,依据《中国足球协会纪律准则及处罚办法》第五十四条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],['第五十四条'],：　　一、停止湖北东方国旅足球俱乐部队23号运动员宋勰参加中国足球协会举办的比赛六场；　　二、罚款人民币30000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年六月三日(编辑：中国足球协会)
895,2011/6/7,关于对延边赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110607/8119.html,足纪字[2011]015号,2011年5月28日,中国足球协会甲级联赛,十一,十一轮第72,场)　　违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年5月28日中国足球协会甲级联赛第十一轮第72场延边长白虎足球俱乐部队,沈阳东进足球俱乐部队,延边龙井海兰江体育场,根据比赛监督报告，比赛结束后，少数观众向场内投掷饮料瓶等,杂物，致使裁判员未能及时退场，造成不良影响。,不良,根据比赛监督报告，比赛结束后，少数观众向场内投掷饮料瓶等杂物，致使裁判员未能及时退场，造成不良影响。,[　　足纪字[2011]015号　　关于对延边赛区(延边长白虎足球俱乐部主场)　　违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年5月28日中国足球协会甲级联赛第十一轮第72场延边长白虎足球俱乐部队与沈阳东进足球俱乐部队的比赛在延边龙井海兰江体育场进行。　　根据比赛监督报告，比赛结束后，少数观众向场内投掷饮料瓶等杂物，致使裁判员未能及时退场，造成不良影响。　　,依据《全国足球赛区安全秩序规定》第十七条之规定，做出如下处罚,['《全国足球赛区安全秩序规定》'],['第十七条'],：　　对延边赛区予以通报批评。　　望各赛区加强组织和领导，引以为戒，切实重视赛区的组织工作，规范赛场秩序，确保稳定、安全的赛场秩序。　　中国足球协会纪律委员会　　主任：　　二○一一年六月三日(编辑：中国足球协会)
896,2011/6/7,关于对浙江赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110607/8120.html,足纪字[2011]014号,2011年5月29日,中国足球协会超级联赛,,九轮第67,场)　　违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年5月29日中国足球协会超级联赛第九轮第67场浙江绿城足球俱乐部队,天津康师傅足球俱乐部队,浙江省义乌市梅湖体育场,,根据比赛监督报告，比赛结束后，部分观众聚集在体育场外，围堵准备离开的天津康师傅足球俱乐部的大巴车，个别观众向大巴车投掷矿泉水瓶和石头，造成不良影响。,不良,根据比赛监督报告，比赛结束后，部分观众聚集在体育场外，围堵准备离开的天津康师傅足球俱乐部的大巴车，个别观众向大巴车投掷矿泉水瓶和石头，造成不良影响。,[　　足纪字[2011]014号　　关于对浙江赛区(杭州绿城足球俱乐部主场)　　违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年5月29日中国足球协会超级联赛第九轮第67场浙江绿城足球俱乐部队与天津康师傅足球俱乐部队的比赛在浙江省义乌市梅湖体育场进行。　　根据比赛监督报告，比赛结束后，部分观众聚集在体育场外，围堵准备离开的天津康师傅足球俱乐部的大巴车，个别观众向大巴车投掷矿泉水瓶和石头，造成不良影响。　　,依据《全国足球赛区安全秩序规定》第十七条之规定，做出如下处罚,['《全国足球赛区安全秩序规定》'],['第十七条'],：　　对浙江赛区予以通报批评。　　望各赛区加强组织和领导，引以为戒，切实重视赛区的组织工作，规范赛场秩序，确保稳定、安全的赛场秩序。　　中国足球协会纪律委员会　　主任：　　二○一一年六月三日(编辑：中国足球协会)
897,2011/5/13,关于对城运会女足甲组预赛大连队员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8121.html,足纪字[2011]013号,2011年5月6日,,,,,,杭州市体育中心体育场,,到第67分钟时，大连队5号运动员崔燕因犯规被裁判员红牌罚令出场。第88分钟时，大连队犯规，引起双方队员争执，大连队5号运动员崔燕从休息室冲入场内，追打杭州队运动员，造成恶劣影响。,恶劣,到第67分钟时，大连队5号运动员崔燕因犯规被裁判员红牌罚令出场。第88分钟时，大连队犯规，引起双方队员争执，大连队5号运动员崔燕从休息室冲入场内，追打杭州队运动员，造成恶劣影响。,"[足纪字[2011]013号关于对全国第七届城市运动会女子足球甲组预赛
大连队运动员违规违纪的处罚决定各赛区委员会、参赛运动队：　　2011年5月6日，全国第七届城市运动会女子足球甲组预赛(杭州赛区)大连队与杭州队的比赛在杭州市体育中心体育场进行。　　根据比赛监督、裁判员报告及录像，在比赛进行到第67分钟时，大连队5号运动员崔燕因犯规被裁判员红牌罚令出场。第88分钟时，大连队犯规，引起双方队员争执，大连队5号运动员崔燕从休息室冲入场内，追打杭州队运动员，造成恶劣影响。　　",依据《中国足球协会纪律准则及处罚办法》第五十四条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],['第五十四条'],：　　停止大连队5号运动员崔燕参加中国足球协会举办的比赛六场。　　望各参赛运动队从端正行业风气，重塑中国足球形象的高度出发，切实加强对运动员、官员的教育和管理，净化赛场风气，杜绝球场暴力等非体育道德行为，共同努力，确保足球比赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年五月十三日 (编辑：中国足球协会)
898,2011/5/13,关于对南昌赛区(南昌恒源主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8122.html,足纪字[2011]012号,2011年4月30日,中国足球协会超级联赛,五,五轮第40,南昌恒源足球俱乐部队,北京国安足球俱乐部队,南昌市八一体育场,,根据比赛监督的报告、照片及录像，因赛区安保组织不力，导致在比赛过程中少数观众向场内投掷杂物。比赛结束后，部分观众之间发生冲突，并有少数观众围堵客队车辆，造成恶劣影响。,恶劣,根据比赛监督的报告、照片及录像，因赛区安保组织不力，导致在比赛过程中少数观众向场内投掷杂物。比赛结束后，部分观众之间发生冲突，并有少数观众围堵客队车辆，造成恶劣影响。,"[足纪字[2011]012号关于对南昌赛区(南昌恒源足球俱乐部主场)
违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年4月30日中国足球协会超级联赛第五轮第40场南昌恒源足球俱乐部队与北京国安足球俱乐部队的比赛在南昌市八一体育场进行。　　根据比赛监督的报告、照片及录像，因赛区安保组织不力，导致在比赛过程中少数观众向场内投掷杂物。比赛结束后，部分观众之间发生冲突，并有少数观众围堵客队车辆，造成恶劣影响。　　",依据《全国足球赛区安全秩序规定》第十八条之规定，做出如下处罚,['《全国足球赛区安全秩序规定》'],['第十八条'],：　　一、对南昌赛区予以警告；　　二、罚款人民币50000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各赛区加强组织和领导，引以为戒，切实重视赛区的组织工作，规范赛场秩序，确保稳定、安全的赛场秩序。　　中国足球协会纪律委员会　　主任：　　二○一一年五月十三日(编辑：中国足球协会)
899,2011/5/13,关于对大连阿尔滨足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8123.html,足纪字[2011]011号,2011年5月7日,中国足球协会甲级联赛,,八轮第51,大连阿尔滨足球俱乐部队,深圳凤凰足球俱乐部队,大连市大连大学体育场,,到第53分钟时，因对裁判员判罚有异议，大连阿尔滨足球俱乐部队领队李明从主席台进入比赛场地，挥手召集本队队员到场边，致使比赛中断并造成不良影响。,不良,到第53分钟时，因对裁判员判罚有异议，大连阿尔滨足球俱乐部队领队李明从主席台进入比赛场地，挥手召集本队队员到场边，致使比赛中断并造成不良影响。,[足纪字[2011]011号关于对大连阿尔滨足球俱乐部违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年5月7日中国足球协会甲级联赛第八轮第51场大连阿尔滨足球俱乐部队与深圳凤凰足球俱乐部队的比赛在大连市大连大学体育场进行。　　根据比赛监督、裁判员报告，在比赛进行到第53分钟时，因对裁判员判罚有异议，大连阿尔滨足球俱乐部队领队李明从主席台进入比赛场地，挥手召集本队队员到场边，致使比赛中断并造成不良影响。　　,依据《中国足球协会纪律准则及处罚办法》第六十六条之规定，作出如下处罚,['《中国足球协会纪律准则及处罚办法》'],['第六十六条'],：　　对大连阿尔滨足球俱乐部罚款人民币100000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年五月十三日 (编辑：中国足球协会)
900,2011/5/13,关于对湖南赛区(湖南湘涛主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8124.html,足纪字[2011]010号,2011年5月8日,中国足球协会甲级联赛,八,八轮第53,湖南湘涛足球俱乐部队,天津松江足球俱乐部队,长沙市省人民体育场,,到89分钟时，担架员在将天津松江足球俱乐部队受伤运动员抬离赛场时，因担架员不当导致受伤运动员掉在地上，引起场面混乱，造成不良影响。,不良,到89分钟时，担架员在将天津松江足球俱乐部队受伤运动员抬离赛场时，因担架员不当导致受伤运动员掉在地上，引起场面混乱，造成不良影响。,"[足纪字[2011]010号关于对湖南赛区(湖南湘涛足球俱乐部主场)
违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年5月8日中国足球协会甲级联赛第八轮第53场湖南湘涛足球俱乐部队与天津松江足球俱乐部队的比赛在长沙市省人民体育场进行。　　根据比赛监督、裁判员报告及录像，当比赛进行到89分钟时，担架员在将天津松江足球俱乐部队受伤运动员抬离赛场时，因担架员不当导致受伤运动员掉在地上，引起场面混乱，造成不良影响。　　",依据《全国足球赛区安全秩序规定》第二十一条、第十七条之规定，做出如下处罚,['《全国足球赛区安全秩序规定》'],"['第二十一条', '第十七条']",：　　对湖南赛区予以通报批评。　　望各赛区加强组织和领导，引以为戒，切实重视赛区的组织工作，规范赛场秩序，确保稳定、安全的赛场秩序。　　中国足球协会纪律委员会　　主任：　　二○一一年五月十三日(编辑：中国足球协会)
901,2011/5/13,关于对天津松江足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8125.html,足纪字[2011]009号,2011年5月8日,中国足球协会甲级联赛,,八轮第53,湖南湘涛足球俱乐部队,天津松江足球俱乐部队,长沙市省人民体育场,,到89分钟时，担架员在将天津松江足球俱乐部队受伤运动员抬离赛场时，因担架员不当导致受伤运动员掉在地上，引起场面混乱，天津松江足球俱乐部队主教练帕特里克•德维尔德谩骂比赛监督，造成不良影响。,不良,到89分钟时，担架员在将天津松江足球俱乐部队受伤运动员抬离赛场时，因担架员不当导致受伤运动员掉在地上，引起场面混乱，天津松江足球俱乐部队主教练帕特里克•德维尔德谩骂比赛监督，造成不良影响。,[足纪字[2011]009号关于对天津松江足球俱乐部官员违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年5月8日中国足球协会甲级联赛第八轮第53场湖南湘涛足球俱乐部队与天津松江足球俱乐部队的比赛在长沙市省人民体育场进行。　　根据比赛监督、裁判员报告、照片及录像，当比赛进行到89分钟时，担架员在将天津松江足球俱乐部队受伤运动员抬离赛场时，因担架员不当导致受伤运动员掉在地上，引起场面混乱，天津松江足球俱乐部队主教练帕特里克•德维尔德谩骂比赛监督，造成不良影响。　　,依据《中国足球协会纪律准则及处罚办法》第五十二条、第四十四条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],"['第五十二条', '第四十四条']",：　　一、禁止天津松江足球俱乐部队主教练帕特里克•德维尔德进入中国足球协会举办的比赛替补席三场；　　二、罚款人民币15000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年五月十三日 (编辑：中国足球协会)
902,2011/5/13,关于对杭州绿城足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8126.html,足纪字[2011]008号,2011年5月8日,中国足球协会超级联赛,六,六轮第45,河南建业足球俱乐部队,杭州绿城足球俱乐部队,郑州市航海体育场,,到90分钟时，因对裁判员判罚不满，杭州绿城足球俱乐部队助理教练毛毅军冲入场内指责裁判员，被裁判员罚令出场，造成不良影响。,不良,到90分钟时，因对裁判员判罚不满，杭州绿城足球俱乐部队助理教练毛毅军冲入场内指责裁判员，被裁判员罚令出场，造成不良影响。,[足纪字[2011]008号关于对杭州绿城足球俱乐部官员违规违纪的处罚决定各赛区委员会、各足球俱乐部：　　2011年5月8日中国足球协会超级联赛第六轮第45场河南建业足球俱乐部队与杭州绿城足球俱乐部队的比赛在郑州市航海体育场进行。　　根据比赛监督、裁判员报告，在比赛进行到90分钟时，因对裁判员判罚不满，杭州绿城足球俱乐部队助理教练毛毅军冲入场内指责裁判员，被裁判员罚令出场，造成不良影响。　　,依据《中国足球协会纪律准则及处罚办法》第五十二条、第四十四条之规定，做出如下处罚,['《中国足球协会纪律准则及处罚办法》'],"['第五十二条', '第四十四条']",：　　一、禁止杭州绿城足球俱乐部队助理教练毛毅军进入中国足球协会举办的比赛替补席三场；　　二、罚款人民币15000元。　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。　　中国足球协会纪律委员会　　主任：　　二○一一年五月十三日(编辑：中国足球协会)
