id,date,link,title
0,2020-6-6,/cftz/20200606/28670.html,关于对中国U19国家男子足球队球员陶强龙、刘祝润、彭号、任丽昊、韩东、何龙海违规违纪的处罚决定
1,2019-11-5,/cftz/20191105/28428.html,关于对广州富力足球俱乐部队官员斯托伊科维奇违规违纪的处罚决定
2,2019-11-5,/cftz/20191105/28427.html,关于对天津泰达足球俱乐部U19队球员赵研博违规违纪的处罚决定
3,2019-10-24,/cftz/20191024/28426.html,关于对淄博蹴鞠足球俱乐部队球员张丰羽违规违纪的处罚决定
4,2019-10-24,/cftz/20191024/28425.html,关于对四川优必选足球俱乐部队球员耿晓顺违规违纪的处罚决定
5,2019-10-24,/cftz/20191024/28424.html,关于对成都兴城足球俱乐部队球员胡明天违规违纪的处罚决定
6,2019-10-24,/cftz/20191024/28423.html,关于对大连千兆足球俱乐部队球员董志远违规违纪的处罚决定
7,2019-10-24,/cftz/20191024/28422.html,关于对大连千兆足球俱乐部队官员刘宏毅违规违纪的处罚决定
8,2019-10-24,/cftz/20191024/28421.html,关于对河北精英女子足球队官员侯智敏违规违纪的处罚决定
9,2019-10-24,/cftz/20191024/28420.html,关于对上海申鑫足球俱乐部U19队球员苗祥涛违规违纪的处罚决定
10,2019-9-27,/cftz/20190927/28166.html,中国足协关于天津天海俱乐部球员张鹭的处罚决定
11,2019-9-21,/cftz/20190921/28083.html,中国足协关于天津天海俱乐部球员张鹭涉嫌违法行为的处罚决定
12,2019-9-20,/cftz/20190920/28080.html,关于对保定英利易通足球俱乐部未执行中国足协仲裁调解书的处罚决定
13,2019-9-20,/cftz/20190920/28079.html,关于对大连一方足球俱乐部队球员李建滨违规违纪的处罚决定
14,2019-9-20,/cftz/20190920/28078.html,关于对内蒙古中优足球俱乐部呼和浩特队违规违纪的处罚决定
15,2019-9-20,/cftz/20190920/28077.html,关于对内蒙古中优足球俱乐部呼和浩特队球员于帅、李健违规违纪的处罚决定
16,2019-9-20,/cftz/20190920/28076.html,关于对中国U-22国家男子足球队运动员郭田雨违规违纪的处罚决定
17,2019-9-11,/cftz/20190911/28004.html,关于对上海申鑫足球俱乐部队球员李万杰、李伟杰违规违纪的处罚决定
18,2019-9-3,/cftz/20190903/27978.html,关于对浙江绿城足球俱乐部队球员程进违规违纪的处罚决定
19,2019-9-3,/cftz/20190903/27977.html,关于对广州富力足球俱乐部队球员托西奇违规违纪的处罚决定
20,2019-8-9,/cftz/20190809/27871.html,关于对贵州恒丰足球俱乐部队官员谭雨涛违规违纪的处罚决定
21,2019-8-9,/cftz/20190809/27870.html,关于对武汉卓尔职业足球俱乐部队及其官员李铁违规违纪的处罚决定
22,2019-7-31,/cftz/20190731/27813.html,关于对河南建业足球俱乐部U19队球员刘家辉违规违纪的处罚决定
23,2019-7-31,/cftz/20190731/27812.html,关于对辽宁足球俱乐部沈阳宏运队球员李成林违规违纪的处罚决定
24,2019-7-23,/cftz/20190723/27720.html,关于对江苏苏宁足球俱乐部苏宁易购队球员帕莱塔违规违纪的处罚决定
25,2019-7-19,/cftz/20190719/27698.html,关于对内蒙古中优足球俱乐部U19队球员贾晨浩违规违纪的处罚决定
26,2019-7-19,/cftz/20190719/27697.html,关于对延边足协U19队球员梁兵违规违纪的处罚决定
27,2019-7-19,/cftz/20190719/27696.html,关于对江苏苏宁足球俱乐部苏宁易购队球员谢鹏飞违规违纪的处罚决定
28,2019-7-19,/cftz/20190719/27695.html,关于对江苏苏宁足球俱乐部苏宁易购队球员叶重秋违规违纪的处罚决定
29,2019-7-17,/cftz/20190717/27688.html,中国足协关于对成都胜利十一人足球俱乐部及廖勇等5人违规违纪的处罚决定
30,2019-7-12,/cftz/20190712/27666.html,关于将西安市鄠邑区足球协会对张宏伟违规违纪的处罚决定在全国执行的通知
31,2019-7-12,/cftz/20190712/27665.html,关于将西安市足球协会对郭弈辉违规违纪处罚决定在全国执行的通知
32,2019-7-12,/cftz/20190712/27664.html,关于对南通支云足球俱乐部队及其官员李毅违规违纪的处罚决定
33,2019-7-12,/cftz/20190712/27662.html,关于对中甲联赛黑龙江赛区（黑龙江FC主场）违规违纪的处罚决定
34,2019-7-12,/cftz/20190712/27667.html,关于对深圳足球俱乐部U19队球员李威违规违纪的处罚决定
35,2019-7-4,/cftz/20190704/27543.html,关于对中超联赛武汉赛区（武汉卓尔主场）违规违纪的处罚决定
36,2019-7-4,/cftz/20190704/27542.html,关于对山东鲁能泰山足球俱乐部队球员费莱尼违规违纪的处罚决定
37,2019-6-20,/cftz/20190620/27427.html,关于对中甲联赛贵州赛区（贵州恒丰足球俱乐部主场）违规违纪的处罚决定
38,2019-6-20,/cftz/20190620/27426.html,关于对广东梅州客家足球俱乐部队球员霍亮违规违纪的处罚决定
39,2019-6-20,/cftz/20190620/27425.html,关于对北京北体大足球俱乐部U14队官员武闻广违规违纪的处罚决定
40,2019-6-11,/cftz/20190611/27361.html,关于对北京北体大足球俱乐部及其U17队违规违纪的处罚决定
41,2019-6-11,/cftz/20190611/27360.html,关于对青岛中能足球俱乐部及其U17队违规违纪的处罚决定
42,2019-6-11,/cftz/20190611/27359.html,关于对青岛中能足球俱乐部U17队球员胡俊超、元祯浜、韩金志、崔子骏、王浩违规违纪的处罚决定
43,2019-6-11,/cftz/20190611/27358.html,关于对北京北体大足球俱乐部U17队球员李俊驹、马万、孙航、陈凡、范学梁、陈禹全违规违纪的处罚决定
44,2019-6-11,/cftz/20190611/27357.html,关于对天津天海足球俱乐部U19队官员田野违规违纪的处罚决定
45,2019-6-11,/cftz/20190611/27356.html,关于对山东鲁能泰山足球俱乐部队球员李海龙违规违纪的处罚决定
46,2019-5-29,/cftz/20190529/27246.html,关于对长春亚泰足球俱乐部队官员杨敬东、陈金刚违规违纪的处罚决定
47,2019-5-29,/cftz/20190529/27245.html,关于对四川隆发足球俱乐部队官员彭晓方违规违纪的处罚决定
48,2019-5-29,/cftz/20190529/27244.html,关于对南通支云足球俱乐部队官员亚瑟违规违纪的处罚决定
49,2019-5-24,/cftz/20190524/27215.html,关于对成都棠湖外国语学校U19队官员朱峰鹏违规违纪的处罚决定
50,2019-5-7,/cftz/20190507/26978.html,关于对北京北体大足球俱乐部队球员聂涛违规违纪的处罚决定
51,2019-5-7,/cftz/20190507/26977.html,关于对河北华夏幸福足球俱乐部队球员耿晓峰违规违纪的处罚决定
52,2019-5-2,/cftz/20190502/26894.html,关于对新疆天山雪豹足球俱乐部预备队官员马克违规违纪的处罚决定
53,2019-5-2,/cftz/20190502/26893.html,关于对上海申鑫足球俱乐部队官员朱炯违规违纪的处罚决定
54,2019-4-26,/cftz/20190426/26882.html,关于对广东华南虎足球俱乐部梅县铁汉生态队球员余文鹤违规违纪的处罚决定
55,2019-4-26,/cftz/20190426/26881.html,关于对广东华南虎足球俱乐部梅县铁汉生态队、长春亚泰足球俱乐部队违规违纪的处罚决定
56,2019-4-26,/cftz/20190426/26880.html,关于对长春亚泰足球俱乐部队球员周大地违规违纪的处罚决定
57,2019-4-19,/cftz/20190419/26838.html,关于对大连一方足球俱乐部队球员李帅违规违纪的处罚决定
58,2019-4-19,/cftz/20190419/26837.html,关于对内蒙古中优足球俱乐部呼和浩特足球队球员徐擎违规违纪的处罚决定
59,2019-4-19,/cftz/20190419/26836.html,关于对青岛中青英联足球俱乐部队球员徐海亮、陈晓东违规违纪的处罚决定
60,2019-4-19,/cftz/20190419/26835.html,关于对室内五人制甲级联赛上海上汽同济大学队官员马红兵违规违纪的处罚决定
61,2019-4-11,/cftz/20190411/26753.html,关于对上海绿地申花俱乐部运动员周俊辰缩减处罚期限的决定
62,2019-4-3,/cftz/20190403/26679.html,关于对南通支云足球俱乐部队球员南云齐违规违纪的处罚决定
63,2019-4-3,/cftz/20190403/26678.html,关于对中甲联赛四川都江堰赛区违规违纪的处罚决定
64,2019-4-3,/cftz/20190403/26676.html,关于对深圳市足球俱乐部佳兆业队球员葛振违规违纪的处罚决定
65,2019-4-3,/cftz/20190403/26674.html,关于对武汉卓尔职业足球俱乐部队球员拉斐尔•席尔瓦违规违纪的处罚决定
66,2019-4-3,/cftz/20190403/26673.html,关于对青超联赛U19（B组）重庆赛区违规违纪的处罚决定
67,2019-4-3,/cftz/20190403/26672.html,关于对重庆当代力帆足球俱乐部、浙江毅腾足球俱乐部违规违纪的处罚决定
68,2019-4-3,/cftz/20190403/26671.html,关于对浙江毅腾U19队球员阿力马斯、艾则麦提江违规违纪的处罚决定
69,2019-4-3,/cftz/20190403/26670.html,关于对重庆斯威U19队球员满源、马德福、肖鑫鑫、李博文违规违纪的处罚决定
70,2019-4-3,/cftz/20190403/26669.html,关于对天津天海U19队官员田野违规违纪的处罚决定
71,2019-3-25,/cftz/20190325/26587.html,关于对青岛中能足球俱乐部未执行国际足联裁决的处罚决定
72,2019-3-7,/cftz/20190307/26449.html,关于对新疆天山雪豹U19队球员阿克卓力•何孜尔汗违规违纪的处罚决定
73,2019-3-7,/cftz/20190307/26448.html,关于对上海绿地申花足球俱乐部队球员柏佳骏、孙世林违规违纪的处罚决定
74,2019-2-28,/cftz/20190228/26417.html,关于取消大连超越、上海申梵、深圳人人、海南博盈足球俱乐部注册资格的处罚决定
75,2019-2-28,/cftz/20190228/26415.html,关于将《闽足纪字〔2019〕001号处罚决定》在全国执行的通知
76,2018-11-15,/cftz/20181115/25622.html,关于对河南建业足球俱乐部队球员顾操违规违纪的处罚决定
77,2018-11-9,/cftz/20181109/25569.html,关于对长春农商银行女子足球队官员李伟奇违规违纪的处罚决定
78,2018-11-9,/cftz/20181109/25568.html,关于对内蒙古满洲里边城雪狼足球俱乐部队球员谢飞违规违纪的处罚决定
79,2018-10-31,/cftz/20181031/25512.html,关于对山东鲁能泰山足球俱乐部队球员塔尔德利违规违纪的处罚决定
80,2018-10-31,/cftz/20181031/25511.html,关于对上海上港集团足球俱乐部队违规违纪的处罚决定
81,2018-10-31,/cftz/20181031/25510.html,关于对四川都江堰赛区违规违纪的处罚决定
82,2018-10-27,/cftz/20181027/25493.html,关于沈阳城市足球俱乐部队球员李志斌违规违纪的处罚决定
83,2018-10-27,/cftz/20181027/25492.html,关于沈阳城市足球俱乐部队俱乐部官员徐冀宁违规违纪的处罚决定
84,2018-10-27,/cftz/20181027/25491.html,关于对宁夏吴忠赛区违规违纪的处罚决定
85,2018-10-27,/cftz/20181027/25490.html,关于长春大众卓越女子U14足球队官员王维鹤违规违纪的处罚决定
86,2018-10-27,/cftz/20181027/25489.html,关于对恒大足球学校U19B队球员马升违规违纪的处罚决定
87,2018-10-27,/cftz/20181027/25488.html,关于对武汉卓尔职业足球俱乐部U19队球员丁荆龙违规违纪的处罚决定
88,2018-10-27,/cftz/20181027/25487.html,关于对浙江绿城足球俱乐部U19队球员邵仁哲违规违纪的处罚决定
89,2018-10-27,/cftz/20181027/25486.html,关于对延边富德足球俱乐部队违规违纪的处罚决定
90,2018-10-27,/cftz/20181027/25485.html,关于对江苏苏宁足球俱乐部苏宁易购队违规违纪的处罚决定
91,2018-10-18,/cftz/20181018/25356.html,关于对上海上港集团足球俱乐部队俱乐部官员佩雷拉违规违纪的处罚决定
92,2018-10-18,/cftz/20181018/25355.html,关于对青岛赛区（青岛中能足球俱乐部队主场）违规违纪的处罚决定
93,2018-10-3,/cftz/20181003/25097.html,关于对河北华夏幸福足球俱乐部队球员张呈栋违规违纪的处罚决定
94,2018-10-3,/cftz/20181003/25096.html,关于对天津泰达足球俱乐部队球员白岳峰违规违纪的处罚决定
95,2018-10-3,/cftz/20181003/25095.html,关于对贵州恒丰足球俱乐部队违规违纪的处罚决定
96,2018-9-27,/cftz/20180927/25058.html,关于对贵州恒丰足球俱乐部队官员佩德莱斯库违规违纪的处罚决定
97,2018-9-27,/cftz/20180927/25057.html,关于对大连一方足球俱乐部队违规违纪的处罚决定
98,2018-9-27,/cftz/20180927/25056.html,关于对北京人和足球俱乐部队球员靳辉违规违纪的处罚决定
99,2018-9-17,/cftz/20180917/24984.html,关于对中国U19国家男子足球队运动员周俊辰违规违纪的处罚决定
100,2018-9-13,/cftz/20180913/24952.html,关于对长春农商银行女子足球队官员李伟奇违规违纪的处罚决定
101,2018-9-13,/cftz/20180913/24951.html,关于对黑龙江火山鸣泉足球俱乐部队违规违纪的处罚决定
102,2018-9-13,/cftz/20180913/24950.html,关于对黑龙江火山鸣泉足球俱乐部队官员李海军违规违纪的处罚决定
103,2018-9-13,/cftz/20180913/24949.html,关于对内蒙古盛乐蒙羊足球俱乐部U19队球员甘彬宏违规违纪的处罚决定
104,2018-9-13,/cftz/20180913/24948.html,关于对青岛中能U19队球员周宝林违规违纪的处罚决定
105,2018-8-27,/cftz/20180827/24387.html,关于对重庆当代力帆足球俱乐部队球员隋维杰违规违纪的处罚决定 
106,2018-8-17,/cftz/20180817/24295.html,关于对青岛黄海足球俱乐部队官员米盖尔违规违纪的处罚决定
107,2018-8-17,/cftz/20180817/24294.html,关于对上海绿地申花足球俱乐部预备队官员范志毅违规违纪的处罚决定
108,2018-8-17,/cftz/20180817/24293.html,关于对北京人和足球俱乐部队球员刘健违规违纪的处罚决定
109,2018-8-10,/cftz/20180810/24243.html,关于对长春亚泰足球俱乐部队球员张力违规违纪的处罚决定
110,2018-8-10,/cftz/20180810/24242.html,关于对大连一方足球俱乐部队球员朱晓刚违规违纪的处罚决定
111,2018-8-10,/cftz/20180810/24241.html,关于对长春亚泰足球俱乐部U19队球员吕飞、刘津违规违纪的处罚决定
112,2018-8-10,/cftz/20180810/24240.html,关于对上海申鑫足球俱乐部U19队球员戴淋强、沈伊唯违规违纪的处罚决定
113,2018-8-10,/cftz/20180810/24239.html,关于对新疆天山雪豹足球俱乐部雪豹纳欢U19队球员木卡代斯违规违纪的处罚决定
114,2018-8-10,/cftz/20180810/24238.html,关于对河南建业足球俱乐部队球员卡兰加违规违纪的处罚决定
115,2018-8-10,/cftz/20180810/24236.html,关于对浙江绿城足球俱乐部队官员岳璋违规违纪的处罚决定
116,2018-8-10,/cftz/20180810/24235.html,关于对内蒙古中优足球俱乐部呼和浩特足球队官员郑才煜违规违纪的处罚决定
117,2018-8-10,/cftz/20180810/24234.html,关于对江苏苏宁足球俱乐部苏宁易购队违规违纪的处罚决定
118,2018-8-10,/cftz/20180810/24233.html,关于对陕西省大秦之水智诚女子足球队官员张峥违规违纪的处罚决定
119,2018-7-31,/cftz/20180731/24106.html,关于对江苏苏宁足球俱乐部苏宁易购队球员帕莱塔违规违纪的处罚决定
120,2018-7-25,/cftz/20180725/24089.html,关于对重庆当代力帆足球俱乐部斯威队违规违纪的处罚决定
121,2018-7-25,/cftz/20180725/24088.html,关于对浙江毅腾足球俱乐部轻纺城队球员于涛违规违纪的处罚决定
122,2018-7-25,/cftz/20180725/24084.html,关于对浙江毅腾足球俱乐部轻纺城队球员刘小龙违规违纪的处罚决定
123,2018-7-11,/cftz/20180711/24028.html,关于对上海申鑫足球俱乐部队球员张文涛违规违纪的处罚决定
124,2018-7-11,/cftz/20180711/24027.html,关于对辽宁足球俱乐部沈阳宏运U19队球员崔洪元违规违纪的处罚决定
125,2018-7-11,/cftz/20180711/24025.html,关于取消安徽合肥桂冠足球俱乐部注册资格的处罚决定
126,2018-7-11,/cftz/20180711/24024.html,关于取消沈阳东进足球俱乐部注册资格的处罚决定
127,2018-6-12,/cftz/20180612/23148.html,关于对中国国家男子足球队球员王燊超违规违纪的处罚决定
128,2018-5-24,/cftz/20180524/23055.html,关于对广州富力足球俱乐部队俱乐部官员斯托伊科维奇违规违纪的处罚决定
129,2018-5-24,/cftz/20180524/23054.html,关于对贵州恒丰足球俱乐部队俱乐部官员南多违规违纪的处罚决定
130,2018-5-24,/cftz/20180524/23053.html,关于对北京人和足球俱乐部队球员奥古斯托违规违纪的处罚决定
131,2018-5-24,/cftz/20180524/23052.html,关于对贵州恒丰足球俱乐部u19队违规违纪的处罚决定
132,2018-5-24,/cftz/20180524/23051.html,关于对江苏苏宁足球俱乐部苏宁易购u19队违规违纪的处罚决定
133,2018-5-24,/cftz/20180524/23050.html,关于对江苏苏宁足球俱乐部苏宁易购u19队球员姚春阳违规违纪的处罚决定
134,2018-5-16,/cftz/20180516/23049.html,关于对青岛黄海足球俱乐部队俱乐部官员于红毅违规违纪的处罚决定
135,2018-5-16,/cftz/20180516/23048.html,关于对青岛黄海赛区（青岛黄海足球俱乐部队）违规违纪的处罚决定
136,2018-5-16,/cftz/20180516/23047.html,关于对青岛黄海足球俱乐部队违规违纪的处罚决定
137,2018-5-16,/cftz/20180516/23046.html,关于对重庆当代力帆足球俱乐部斯威u19队球员蔡松烨违规违纪的处罚决定
138,2018-5-16,/cftz/20180516/23045.html,关于对重庆当代力帆足球俱乐部斯威队官员保罗·本托违规违纪的处罚决定
139,2018-5-16,/cftz/20180516/23044.html,关于对梅州市梅县区铁汉足球俱乐部铁汉生态队球员穆里奇违规违纪的处罚决定
140,2018-5-16,/cftz/20180516/23043.html,关于对青岛黄海足球俱乐部队球员王飞违规违纪的处罚决定
141,2018-5-16,/cftz/20180516/23042.html,关于对浙江绿城足球俱乐部队球员迪诺违规违纪的处罚决定
142,2018-5-16,/cftz/20180516/23041.html,关于对青岛黄海足球俱乐部队球员王栋违规违纪的处罚决定
143,2018-5-15,/cftz/20180515/23028.html,关于对延边富德足球俱乐部队球员蔡清锡违规违纪的处罚决定
144,2018-5-11,/cftz/20180511/23000.html,关于对延边富德足球俱乐部队官员李迪违规违纪的处罚决定
145,2018-5-11,/cftz/20180511/22999.html,关于对上海上港集团足球俱乐部队球员傅欢违规违纪的处罚决定
146,2018-5-4,/cftz/20180504/22992.html,关于对天津泰达足球俱乐部队球员乔纳森违规违纪的处罚决定
147,2018-5-4,/cftz/20180504/22991.html,关于对天津泰达足球俱乐部队球员黄永志违规违纪的处罚决定
148,2018-5-4,/cftz/20180504/22990.html,关于对内蒙古盛乐蒙羊足球俱乐部队官员Cederique违规违纪的处罚决定
149,2018-5-4,/cftz/20180504/22989.html,关于对武汉卓尔职业足球俱乐部队官员任忠新违规违纪的处罚决定
150,2018-4-27,/cftz/20180427/22970.html,关于对上海绿地申花足球俱乐部队违规违纪的处罚决定
151,2018-4-27,/cftz/20180427/22969.html,关于对大连博阳足球俱乐部千兆队球员韩学庚违规违纪的处罚决定
152,2018-4-27,/cftz/20180427/22968.html,关于对辽宁足球俱乐部沈阳宏运队球员倪玉崧违规违纪的处罚决定
153,2018-4-27,/cftz/20180427/22967.html,关于对新疆足球协会-U17-足球队违规违纪的处罚决定
154,2018-4-27,/cftz/20180427/22966.html,关于对新疆足球协会-U17-足球队球员帕依组拉、伊力扎特、阿布力克木、伊卜拉伊木、官员排合尔丁违规违纪的处罚决定
155,2018-4-27,/cftz/20180427/22965.html,关于对上海绿地申花足球俱乐部队违规违纪的处罚决定
156,2018-4-27,/cftz/20180427/22964.html,关于对上海绿地申花足球俱乐部队球员宋润潼、陈申吉违规违纪的处罚决定
157,2018-4-27,/cftz/20180427/22963.html,关于对大连超越足球俱乐部队官员邹鹏违规违纪的处罚决定
158,2018-4-19,/cftz/20180419/22951.html,关于在中国足协管辖范围内的正式比赛中执行浙足字〔2018〕18号文件的处理决定
159,2018-4-19,/cftz/20180419/22950.html,关于对河北保定赛区（保定英利易通俱乐部容大队主场）违规违纪的处罚决定
160,2018-4-19,/cftz/20180419/22949.html,关于对北京控股足球俱乐部队官员程晓鹏违规违纪的处罚决定
161,2018-4-19,/cftz/20180419/22948.html,关于对延边富德足球俱乐部队球员古兹米奇违规违纪的处罚决定
162,2018-4-12,/cftz/20180412/22929.html,关于对青岛赛区（青岛黄海足球俱乐部队主场）违规违纪的处罚决定
163,2018-4-12,/cftz/20180412/22928.html,关于对青岛黄海足球俱乐部队违规违纪的处罚决定
164,2018-4-12,/cftz/20180412/22927.html,关于对辽宁足球俱乐部沈阳宏运队违规违纪的处罚决定
165,2018-4-12,/cftz/20180412/22926.html,关于对辽宁足球俱乐部沈阳宏运队球员冯伯元违规违纪的处罚决定
166,2018-4-12,/cftz/20180412/22925.html,关于对辽宁足球俱乐部沈阳宏运队官员袁哲违规违纪的处罚决定
167,2018-4-12,/cftz/20180412/22924.html,关于对广州恒大淘宝足球俱乐部队球员司徒华龙、王军辉违规违纪的处罚决定
168,2018-4-12,/cftz/20180412/22923.html,关于对长春亚泰足球俱乐部队官员刘建勋违规违纪的处罚决定
169,2018-4-12,/cftz/20180412/22922.html,关于对上海绿地申花足球俱乐部队违规违纪的处罚决定 
170,2018-4-10,/cftz/20180410/22921.html,关于对内蒙古中优足球俱乐部呼和浩特足球队违规违纪的处罚决定
171,2018-4-10,/cftz/20180410/22920.html,关于对延边富德足球俱乐部队违规违纪的处罚决定
172,2018-4-10,/cftz/20180410/22919.html,关于对贵州恒丰足球俱乐部队违规违纪的处罚决定
173,2018-4-10,/cftz/20180410/22918.html,关于对河南建业足球俱乐部队球员靳琪违规违纪的处罚决定
174,2018-4-10,/cftz/20180410/22917.html,关于对广州恒大淘宝足球俱乐部队球员阿兰违规违纪的处罚决定
175,2018-4-2,/cftz/20180402/22834.html,关于对湖南益阳赛区违规违纪的处罚决定
176,2018-4-2,/cftz/20180402/22833.html,关于对淄博星期天足球俱乐部队官员钱鼎违规违纪的处罚决定
177,2018-3-26,/cftz/20180326/22832.html,关于对青岛辰希足球俱乐部队球员李琨违规违纪的处罚决定
178,2018-3-26,/cftz/20180326/22831.html,关于对深圳南岭铁狼足球俱乐部队官员乔尼弗违规违纪的处罚决定
179,2018-3-26,/cftz/20180326/22830.html,关于对大连统顺足球俱乐部队违规违纪的处罚决定
180,2018-3-26,/cftz/20180326/22829.html,关于对大连统顺足球俱乐部队球员刘鑫违规违纪的处罚决定
181,2018-3-26,/cftz/20180326/22828.html,关于对大连统顺足球俱乐部队球员刘兴勇违规违纪的处罚决定
182,2018-3-26,/cftz/20180326/22827.html,关于对大连统顺足球俱乐部队官员王魁违规违纪的处罚决定
183,2018-3-26,/cftz/20180326/22826.html,关于对辽宁足球俱乐部沈阳宏运队球员王皓违规违纪的处罚决定
184,2018-3-26,/cftz/20180326/22825.html,关于对天津权健足球俱乐部队球员晏紫豪违规违纪的处罚决定
185,2018-3-26,/cftz/20180326/22824.html,关于对天津泰达足球俱乐部队官员施蒂利克违规违纪的处罚决定
186,2018-2-13,/cftz/20180213/22723.html,关于对安徽合肥桂冠足球俱乐部球员刘博违规违纪的处罚决定
187,2018-1-30,/cftz/20180130/22690.html,关于对天津权健足球俱乐部球员张修维违规违纪的处罚决定
188,2018-1-30,/cftz/20180130/22689.html,关于对大连瑞恒足球俱乐部队球员广超违规违纪的处罚决定
189,2018-1-30,/cftz/20180130/22688.html,关于对大连瑞恒足球俱乐部队官员梁瑞夫违规违纪的处罚决定
190,2018-1-30,/cftz/20180130/22687.html,关于对重庆劲浪足球俱乐部队球员李明星违规违纪的处罚决定
191,2018-1-30,/cftz/20180130/22686.html,关于对杭州吴越钱唐足球俱乐部队官员黄旭违规违纪的处罚决定
192,2018-1-30,/cftz/20180130/22685.html,关于终止《关于暂停张修维参加中国足球协会举办的正式足球活动的通知》效力的决定
193,2017-12-28,/cftz/20171228/22628.html,关于对上海赛区（上海上港集团足球俱乐部主场）违规违纪的处罚决定
194,2017-12-8,/cftz/20171208/22517.html,关于对南京沙叶足球俱乐部队球员王存违规违纪的处罚决定
195,2017-12-8,/cftz/20171208/22516.html,关于对上海绿地申花足球俱乐部队违规违纪的处罚决定
196,2017-11-16,/cftz/20171116/22287.html,对青岛天赢足球俱乐部队球员肖扬违规违纪的处罚决定 
197,2017-11-16,/cftz/20171116/22286.html,对河南建业足球俱乐部队球员杜长杰违规违纪的处罚决定 
198,2017-11-16,/cftz/20171116/22285.html,对云南丽江足球俱乐部丽江飞虎队球员宋涛违规违纪的处罚决定 
199,2017-11-3,/cftz/20171103/22284.html,对石家庄永昌足球俱乐部队球员薛琪违规违纪的处罚决定
200,2017-11-3,/cftz/20171103/22283.html,对北京中赫国安足球俱乐部队球员李思琦违规违纪的处罚决定
201,2017-11-3,/cftz/20171103/22282.html,对江苏苏宁足球俱乐部苏宁易购队球员王夕杰违规违纪的处罚决定
202,2017-11-3,/cftz/20171103/22281.html,对辽宁足球俱乐部沈阳开新队球员卜男违规违纪的处罚决定
203,2017-11-3,/cftz/20171103/22280.html,对沈阳东进足球俱乐部队球员邢凯违规违纪的处罚决定
204,2017-11-3,/cftz/20171103/22279.html,对深圳市足球俱乐部佳兆业足球队球员梁雨违规违纪的处罚决定 
205,2017-11-3,/cftz/20171103/22278.html,对大连超越足球俱乐部队球员唐立真违规违纪的处罚决定
206,2017-11-3,/cftz/20171103/22277.html,对石家庄永昌足球俱乐部队球员冯绍顺违规违纪的处罚决定
207,2017-11-3,/cftz/20171103/22276.html,对杭州绿城足球俱乐部队球员葛振违规违纪的处罚决定 
208,2017-11-3,/cftz/20171103/22275.html,对深圳市足球俱乐部佳兆业足球队球员徐亮违规违纪的处罚决定 
209,2017-11-3,/cftz/20171103/22274.html,对云南丽江足球俱乐部丽江飞虎队球员金炫训违规违纪的处罚决定 
210,2017-11-3,/cftz/20171103/22273.html,对贵州恒丰智诚足球俱乐部队违规违纪的处罚决定
211,2017-11-3,/cftz/20171103/22272.html,关于对江苏苏宁足球俱乐部苏宁易购队违规违纪的处罚决定
212,2017-11-3,/cftz/20171103/22271.html,关于对北京中赫国安足球俱乐部队球员张稀哲违规违纪的处罚决定
213,2017-10-27,/cftz/20171027/22173.html,关于对梅州市梅县区铁汉足球俱乐部队球员顾文祥违规违纪的处罚决定 
214,2017-10-27,/cftz/20171027/22172.html,关于对天津泰达足球俱乐部亿利队球员王栋违规违纪的处罚决定 
215,2017-10-27,/cftz/20171027/22171.html,关于对河北华夏幸福足球俱乐部队球员宋文杰违规违纪的处罚决定 
216,2017-10-27,/cftz/20171027/22170.html,关于对广州恒大淘宝足球俱乐部队违规违纪的处罚决定
217,2017-10-27,/cftz/20171027/22169.html,关于对广州恒大淘宝足球俱乐部队违规违纪的处罚决定 
218,2017-10-27,/cftz/20171027/22168.html,关于对浙江毅腾足球俱乐部队违规违纪的处罚决定 
219,2017-10-27,/cftz/20171027/22167.html,关于对云南丽江赛区（云南丽江足球俱乐部丽江飞虎队主场）违规违纪的处罚决定 
220,2017-10-27,/cftz/20171027/22166.html,关于对齐齐哈尔中建商砼足球俱乐部队违规违纪的处罚决定 
221,2017-10-27,/cftz/20171027/22165.html,关于对合肥桂冠足球俱乐部队违规违纪的处罚决定 
222,2017-10-27,/cftz/20171027/22164.html,关于对合肥桂冠足球俱乐部队球员汪喆违规违纪的处罚决定 
223,2017-10-27,/cftz/20171027/22163.html,关于对合肥桂冠足球俱乐部队球员任凡违规违纪的处罚决定 
224,2017-10-27,/cftz/20171027/22161.html,关于对齐齐哈尔中建商砼足球俱乐部队球员叶辉违规违纪的处罚决定 
225,2017-10-27,/cftz/20171027/22159.html,关于对齐齐哈尔中建商砼足球俱乐部队球员赵禹丞违规违纪的处罚决定
226,2017-10-27,/cftz/20171027/22157.html,关于对齐齐哈尔中建商砼足球俱乐部队球员张庆瑞违规违纪的处罚决定
227,2017-10-27,/cftz/20171027/22156.html,关于对齐齐哈尔中建商砼足球俱乐部队官员张哲维违规违纪的处罚决定 
228,2017-10-20,/cftz/20171020/22071.html,关于对陕西女子足球队官员刘华娜违规违纪的处罚决定 
229,2017-10-20,/cftz/20171020/22070.html,关于对天津泰达足球俱乐部亿利队球员周其明违规违纪的处罚决定 
230,2017-10-20,/cftz/20171020/22069.html,关于对天津泰达足球俱乐部亿利队球员聂涛违规违纪的处罚决定 
231,2017-10-20,/cftz/20171020/22068.html,关于对长春亚泰足球俱乐部队球员祎凡违规违纪的处罚决定 
