id,date,link,title,page,file,ocr,ocr_2,pdf,pdf_2,type
513,2016/7/1,/cftz/20160701/7707.html,关于对湖南赛区（湖南湘涛俱乐部华莱队主场）违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""913"" src=""http://images.sport.org.cn/Image/2016/07/01/1754344781.jpg"" width=""700""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/07/01/1754344781.jpg'],"{'log_id': 7495469292336865009, 'words_result_num': 20, 'words_result': [{'words': '足纪字(2016)079号'}, {'words': '关于对湖南赛区(湖南湘涛足球俱乐部华莱队主场)'}, {'words': '违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月25日,中国足球协会甲级联赛第117场,湖南湘涛'}, {'words': '足球俱乐部华莱队与武汉卓尔职业足球俱乐部队的比赛在湖南益阳'}, {'words': '奥体中心举行'}, {'words': '根据比赛监督、裁判员的报告、现场录像及有关单位的说明等,'}, {'words': '比赛过程中,球迷之间发生较大范围的争执,造成看台秩序混乱,并'}, {'words': '多次出现燃放烟火、投掷杂物的情况,造成不良影响。'}, {'words': '依据《全国足球赛区安全秩序规定》第18条、《中国足球协会'}, {'words': '纪律准则》第84条之规定,作出如下处罚:'}, {'words': '对湖南赛区予以警告'}, {'words': '二、罚款人民币40000元。'}, {'words': '上述罚款应按《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各赛区加强组织和领导,引以为戒,切实重视赛区的组织工作,'}, {'words': '规范赛场秩序,确保稳定、安全的赛场秩序。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月30日'}]}",,,,img
514,2016/7/1,/cftz/20160701/7708.html,关于对浙江毅腾俱乐部队官员林涛违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""948"" src=""http://images.sport.org.cn/Image/2016/07/01/1752483607.jpg"" width=""700""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/07/01/1752483607.jpg'],"{'log_id': 4303223070769582481, 'words_result_num': 23, 'words_result': [{'words': '足纪字(2016)078号'}, {'words': '关于对浙江毅腾足球俱乐部队'}, {'words': '官员林涛违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部:'}, {'words': '2016年6月26日,中国足球协会甲级联赛第116场,浙江毅腾'}, {'words': '足球俱乐部队与北京人和足球俱乐部队的比赛在浙江绍兴轻纺城体'}, {'words': '育场举行。'}, {'words': '根据比赛监督、裁判员的报告、比赛录像以及当事人、有关人员'}, {'words': '的陈述等,当比赛进行到第29分钟时,浙江毅腾足球俱乐部队官员'}, {'words': '林涛辱骂裁判员,干扰比赛,造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第55条、第46条之规定,作出'}, {'words': '如下处罚:'}, {'words': '、禁止浙江毅腾足球俱乐部队官员林涛进入2016年中国足球'}, {'words': '协会甲级联赛的比赛替补席5场;'}, {'words': '二、罚款人民币25000元。'}, {'words': '上述罚款应按《中国足球协会纪律准则》第17条规定执行'}, {'words': '望各俱乐部从维护中国足球形象的角度出发,切实加强对官员的'}, {'words': '管理教育,坚守道德底线,不断提高规则意识、自律意识、法律意识,'}, {'words': '以此为戒,弘扬足球正气,确保各级赛事顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '小'}, {'words': '2016年6月30日'}]}",,,,img
515,2016/7/1,/cftz/20160701/7709.html,关于对贵州赛区（贵州恒丰智诚足球俱乐部队主场）违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""880"" src=""http://images.sport.org.cn/Image/2016/07/01/1748203446.jpg"" width=""700""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/07/01/1748203446.jpg'],"{'log_id': 2234414987079421329, 'words_result_num': 17, 'words_result': [{'words': '足纪字(2016)077号'}, {'words': '关于对贵州赛区(贵州恒丰智诚足球俱乐部队主场)'}, {'words': '违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月25日,中国足球协会甲级联赛第113场,贵州恒丰'}, {'words': '智诚足球俱乐部队与新疆天山雪豹足球俱乐部体彩队的比赛在贵阳'}, {'words': '奥体中心举行。'}, {'words': '根据比赛监督、裁判员的报告及照片等,比赛结束时出现观众向'}, {'words': '场内投掷矿泉水瓶的情况,影响到正常退场秩序,造成不良影响。'}, {'words': '依据《全国足球赛区安全秩序规定》第16条之规定,作出如下'}, {'words': '处罚'}, {'words': '对贵州赛区予以口头警告。'}, {'words': '望各赛区加强组织和领导,引以为戒,切实重视赛区的组织工作'}, {'words': '规范赛场秩序,确保稳定、安全的赛场秩序。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月30日'}]}",,,,img
516,2016/6/24,/cftz/20160624/7710.html,关于对贵州恒丰智诚足球俱乐部队官员李胜违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1025"" src=""http://images.sport.org.cn/Image/2016/06/24/1656511724.jpg"" width=""800""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/24/1656511724.jpg'],"{'log_id': 3333580079238976753, 'words_result_num': 22, 'words_result': [{'words': '足纪字(2016)076号'}, {'words': '关于对贵州恒丰智诚足球俱乐部队'}, {'words': '官员李胜违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月19日,中国足球协会甲级联赛第112场,天津权健'}, {'words': '足球俱乐部队与贵州恒丰智诚足球俱乐部队的比赛在天津海河教育'}, {'words': '园体育场举行'}, {'words': '根据比赛监督、裁判员、裁判监督的报告以及当事人书面说明等'}, {'words': '当比赛进行到第39分钟时,贵州恒丰智诚足球俱乐部队官员李胜辱'}, {'words': '骂裁判员,造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第55条、第46条之规定,作出'}, {'words': '如下处罚'}, {'words': '禁止贵州恒丰智诚足球俱乐部队官员李胜进入2016年中国'}, {'words': '足球协会甲级联赛的比赛替补席4场'}, {'words': '、罚款人民币20000元。'}, {'words': '上述罚款应按《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部从维护中国足球形象的角度出发,切实加强对官员的'}, {'words': '管理教育,坚守道德底线,不断提高规则意识、自律意识、法律意识,'}, {'words': '以此为戒,弘扬足球正气,确保各级赛事顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月21日'}]}",,,,img
517,2016/6/24,/cftz/20160624/7712.html,关于对大连超越足球俱乐部队运动员国威违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1023"" src=""http://images.sport.org.cn/Image/2016/06/24/1656208689.jpg"" width=""800""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/24/1656208689.jpg'],"{'log_id': 3029697588949793649, 'words_result_num': 22, 'words_result': [{'words': '足纪字(2016)075号'}, {'words': '关于对大连超越足球俱乐部队'}, {'words': '运动员国威违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月18日,中国足球协会甲级联赛第106场,深圳市足'}, {'words': '球俱乐部佳兆业队与大连超越足球俱乐部队的比赛在深圳体育场举'}, {'words': '行'}, {'words': '根据比赛监督、裁判员的报告,比赛录像及当事人的书面说明等'}, {'words': '当比赛进行到第90+5分钟时,大连超越足球俱乐部队运动员国威蹬'}, {'words': '踏对方运动员,造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第55条之规定,作出如下处罚'}, {'words': '停止大连超越足球俱乐部队运动员国威参加2016年中国足'}, {'words': '球协会甲级联赛的比赛3场;'}, {'words': '二、罚款人民币15000元。'}, {'words': '上述罚款应按《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部从维护中国足球形象的角度出发,切实加强对运动'}, {'words': '员、官员的管理教育,坚守道德底线,不断提高规则意识、自律意识'}, {'words': '法律意识,以此为戒,弘扬足球正气,确保中国足协举办的各级赛事'}, {'words': '顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月21日'}]}",,,,img
518,2016/6/24,/cftz/20160624/7711.html,关于对河南建业足球俱乐部队官员王首厅违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1071"" src=""http://images.sport.org.cn/Image/2016/06/24/1655465357.jpg"" width=""800""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/24/1655465357.jpg'],"{'log_id': 3106845659840489489, 'words_result_num': 21, 'words_result': [{'words': '足纪字(2016)074号'}, {'words': '关于对河南建业足球俱乐部队'}, {'words': '官员王首厅违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月19日,中国足球协会超级联赛第101场,石家庄永'}, {'words': '昌足球俱乐部队与河南建业足球俱乐部队的比赛在石家庄裕彤体育'}, {'words': '场举行。'}, {'words': '根据比赛监督、裁判员的报告、俱乐部书面说明等,河南建业足'}, {'words': '球俱乐部队官员王首厅对裁判员判罚不满,指责裁判员,干扰比赛,'}, {'words': '造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第55条、第46条之规定,作出'}, {'words': '如下处罚'}, {'words': '禁止河南建业足球俱乐部队官员王首厅进入2016年中国足'}, {'words': '球协会超级联赛的比赛替补席3场'}, {'words': '二、罚款人民币15000元'}, {'words': '上述罚款应按照《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部加强自身建设,严格执行各种规定,自觉维护赛场秩'}, {'words': '序,杜绝发生各类违规违纪行为,确保本年度联赛顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '任:王小平'}, {'words': '2016年6月21日'}]}",,,,img
519,2016/6/24,/cftz/20160624/7713.html,关于对河南建业足球俱乐部队违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1048"" src=""http://images.sport.org.cn/Image/2016/06/24/1655058724.jpg"" width=""800""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/24/1655058724.jpg'],"{'log_id': 1555944114204326577, 'words_result_num': 21, 'words_result': [{'words': '足纪字(2016)073号'}, {'words': '关于对河南建业足球俱乐部队'}, {'words': '违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月19日,中国足球协会超级联赛第101场,石家庄永'}, {'words': '昌足球俱乐部队与河南建业足球俱乐部队的比赛在石家庄裕彤体育'}, {'words': '场举行。'}, {'words': '根据比赛监督、赛区新闻官的报告、俱乐部书面说明等,河南建'}, {'words': '业足球俱乐部队未按规定安排其运动员参加赛后瞬间采访活动,对中'}, {'words': '国足球协会联赛组织及媒体工作造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第81条,《中国足球协会超级'}, {'words': '联赛规程》第40条之规定,作出如下处罚'}, {'words': '对河南建业足球俱乐部队予以通报批评'}, {'words': '二、罚款人民币20000元。'}, {'words': '上述罚款应按照《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部加强自身建设,严格执行各种规定,自觉维护赛场秩'}, {'words': '序,杜绝发生各类违规违纪行为,确保本年度联赛顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '小'}, {'words': '2016年6月21日'}]}",,,,img
520,2016/6/24,/cftz/20160624/7715.html,关于对广州恒大淘宝足球俱乐部队官员常卫魏违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1068"" src=""http://images.sport.org.cn/Image/2016/06/24/1654224855.jpg"" width=""800""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/24/1654224855.jpg'],"{'log_id': 6544295631959862897, 'words_result_num': 22, 'words_result': [{'words': '足纪字(2016)072号'}, {'words': '关于对广州恒大淘宝足球俱乐部队'}, {'words': '官员常卫魏违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月19日,中超俱乐部预备队联赛第102场,延边富德'}, {'words': '足球俱乐部队与广州恒大淘宝足球俱乐部队的比赛在延吉海兰江体'}, {'words': '育场举行。'}, {'words': '根据比赛监督、裁判员的报告,比赛录像以及当事人书面说明等,'}, {'words': '当比赛进行到第43分钟时,广州恒大淘宝足球俱乐部队官员常卫魏'}, {'words': '指责助理裁判员,造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第55条、第46条之规定,作出'}, {'words': '如下处罚'}, {'words': '禁止广州恒大淘宝足球俱乐部队官员常卫魏进入2016年中'}, {'words': '超俱乐部预备队联赛比赛的替补席3场:'}, {'words': '二、罚款人民币15000元。'}, {'words': '上述罚款应按《中国足球协会纪律准则》第17条规定执行'}, {'words': '望各俱乐部从维护中国足球形象的角度出发,切实加强对官员的'}, {'words': '管理教育,坚守道德底线,不断提高规则意识、自律意识、法律意识,'}, {'words': '以此为戒,弘扬足球正气,确保各级赛事顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月21日'}]}",,,,img
521,2016/6/24,/cftz/20160624/7714.html,关于对天津泰达足球俱乐部泰达亿利队运动员惠家康违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1043"" src=""http://images.sport.org.cn/Image/2016/06/24/1653454646.jpg"" width=""800""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/24/1653454646.jpg'],"{'log_id': 7947730946719008049, 'words_result_num': 23, 'words_result': [{'words': '足纪字(2016)071号'}, {'words': '关于对天津泰达足球俱乐部泰达亿利队'}, {'words': '运动员惠家康违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月15日,中超俱乐部预备队联赛第166场,广州恒大'}, {'words': '淘宝足球俱乐部队与天津泰达足球俱乐部泰达亿利队的比赛在广州'}, {'words': '里水训练基地进行。'}, {'words': '根据比赛监督、裁判员报告,比赛录像及当事人的书面说明、俱'}, {'words': '乐部代表的陈述等,当比赛进行到第32分钟,天津泰达足球俱乐部'}, {'words': '泰达亿利队运动员惠家康使用过分力量推击对方运动员面部,造成不'}, {'words': '良影响'}, {'words': '依据《中国足球协会纪律准则》第55条之规定,作出如下处罚:'}, {'words': '停止天津泰达足球俱乐部泰达亿利队运动员惠家康参加2016'}, {'words': '年中超俱乐部预备队联赛的比赛3场;'}, {'words': '二、罚款人民币15000元'}, {'words': '上述罚款应按《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部从维护中国足球形象的角度出发,切实加强对运动'}, {'words': '员、官员的管理教育,坚守道德底线,不断提高规则意识、自律意识、'}, {'words': '法律意识,以此为戒,弘扬足球正气,确保中国足协举办的各级赛事'}, {'words': '顺利有序进行'}, {'words': '中国足球协会纪律委员会'}, {'words': '任:王小平'}, {'words': '2016年6月21日'}]}",,,,img
522,2016/6/24,/cftz/20160624/7716.html,关于对杭州绿城足球俱乐部队违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1054"" src=""http://images.sport.org.cn/Image/2016/06/24/1653067091.jpg"" width=""800""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/24/1653067091.jpg'],"{'log_id': 5038912651421109297, 'words_result_num': 20, 'words_result': [{'words': '足纪字(2016)070号'}, {'words': '关于对杭州绿城足球俱乐部队'}, {'words': '违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月11日,中国足球协会超级联赛第90场,杭州绿城'}, {'words': '足球俱乐部队与广州富力足球俱乐部队的比赛在杭州黄龙体育中心'}, {'words': '举'}, {'words': '根据比赛监督、赛区新闻官的报告、俱乐部书面说明等,杭州绿'}, {'words': '城足球俱乐部队未按规定安排其运动员参加赛后瞬间采访活动,对中'}, {'words': '国足球协会联赛组织及媒体工作造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第81条,《中国足球协会超级'}, {'words': '联赛规程》第40条之规定,作出如下处罚'}, {'words': '对杭州绿城足球俱乐部队予以通报批评'}, {'words': '罚款人民币20000元'}, {'words': '上述罚款应按照《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部加强自身建设,严格执行各种规定,自觉维护赛场秩'}, {'words': '序,杜绝发生各类违规违纪行为,确保本年度联赛顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月21日'}]}",,,,img
523,2016/6/24,/cftz/20160624/7717.html,关于对广州富力足球俱乐部队官员斯托伊科维奇违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1013"" src=""http://images.sport.org.cn/Image/2016/06/24/1652359032.jpg"" width=""800""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/24/1652359032.jpg'],"{'log_id': 236789481512597457, 'words_result_num': 21, 'words_result': [{'words': '足纪字(2016)069号'}, {'words': '关于对广州富力足球俱乐部队官员'}, {'words': '斯托伊科维奇违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月15·日,中国足球协会超级联赛第162场,江苏苏宁'}, {'words': '足球俱乐部苏宁易购队与广州富力足球俱乐部队的比赛在南京奥体'}, {'words': '中心举行。'}, {'words': '根据比赛监督、裁判员的报告,现场照片以及俱乐部书面说明等,'}, {'words': '当比赛进行到第79分钟时,广州富力足球俱乐部队官员斯托伊科维'}, {'words': '奇损坏场内设施,造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第101条、第12条之规定,作'}, {'words': '出如下处罚:'}, {'words': '、对广州富力足球俱乐部队官员斯托伊科维奇予以警告」'}, {'words': '罚款人民币20000元。'}, {'words': '上述罚款应按《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部从维护中国足球形象的角度出发,切实加强对官员的'}, {'words': '管理教育,坚守道德底线,不断提高规则意识、自律意识、法律意识,'}, {'words': '以此为戒,弘扬足球正气,确保各级赛事顺利有序进行'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月21日'}]}",,,,img
524,2016/6/17,/cftz/20160617/7718.html,关于对浙江毅腾俱乐部队运动员里亚当休斯违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" src=""http://images.sport.org.cn/Image/2016/06/17/1729456637.jpg""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/17/1729456637.jpg'],"{'log_id': 3439855570047479185, 'words_result_num': 23, 'words_result': [{'words': '足纪字(2016)068号'}, {'words': '关于对浙江毅腾足球俱乐部队'}, {'words': '运动员亚当休斯违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月11日,中国足球协会甲级联赛第101场,浙江毅腾'}, {'words': '足球俱乐部队与上海申鑫足球俱乐部队的比赛在绍兴轻纺城体育中'}, {'words': '心进行。'}, {'words': '根据比赛监督、裁判员、裁判评议组报告,比赛录像及当事人的'}, {'words': '陈述、对方运动员的伤情证明等,当比赛进行到第75分钟,浙江毅'}, {'words': '腾足球俱乐部队运动员亚当休斯使用过分力量击打对方运动员面部,'}, {'words': '造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第55条之规定,作出如下处罚'}, {'words': '停止浙江毅腾足球俱乐部队运动员亚当休斯参加2016年中'}, {'words': '国足球协会甲级联赛的比赛5场;'}, {'words': '二、罚款人民币25000元。'}, {'words': '上述罚款应按《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部从维护中国足球形象的角度出发,切实加强对运动'}, {'words': '员、官员的管理教育,坚守道德底线,不断提高规则意识、自律意识'}, {'words': '法律意识,以此为戒,弘扬足球正气,确保中国足协举办的各级赛事'}, {'words': '顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月14日'}]}",,,,img
525,2016/6/17,/cftz/20160617/7719.html,关于对上海申鑫俱乐部队运动员姜嘉俊违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1014"" src=""http://images.sport.org.cn/Image/2016/06/17/1727481126.jpg"" width=""750""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/17/1727481126.jpg'],"{'log_id': 6696202093277960241, 'words_result_num': 22, 'words_result': [{'words': '足纪字(2016)067号'}, {'words': '关于对上海申鑫足球俱乐部队'}, {'words': '运动员姜嘉俊违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部:'}, {'words': '2016年6月11日,中国足球协会甲级联赛第101场,浙江毅腾'}, {'words': '足球俱乐部队与上海申鑫足球俱乐部队的比赛在绍兴轻纺城体育中'}, {'words': '心进行。'}, {'words': '根据比赛监督、裁判员的报告,比赛录像及当事人的书面说明等,'}, {'words': '当比赛进行到第20分钟,上海申鑫足球俱乐部队运动员姜嘉俊用膝'}, {'words': '盖撞击对方运动员,造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第55条之规定,作出如下处罚'}, {'words': '、停止上海申鑫足球俱乐部队运动员姜嘉俊参加2016年中国'}, {'words': '足球协会甲级联赛的比赛4场;'}, {'words': '二、罚款人民币20000元'}, {'words': '上述罚款应按《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部从维护中国足球形象的角度出发,切实加强对运动'}, {'words': '员、官员的管理教育,坚守道德底线,不断提高规则意识、自律意识、'}, {'words': '法律意识,以此为戒,弘扬足球正气,确保中国足协举办的各级赛事'}, {'words': '顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月14日'}]}",,,,img
526,2016/6/17,/cftz/20160617/7720.html,关于对延边富德足球俱乐部队违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1071"" src=""http://images.sport.org.cn/Image/2016/06/17/1725525260.jpg"" width=""750""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/17/1725525260.jpg'],"{'log_id': 845275262515398481, 'words_result_num': 20, 'words_result': [{'words': '足纪字(2016)066号'}, {'words': '关于对延边富德足球俱乐部队'}, {'words': '违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部:'}, {'words': '2016年6月11日,中国足球协会超级联赛第95场,天津泰达'}, {'words': '足球俱乐部泰达亿利队与延边富德足球俱乐部队的比赛在天津奧体'}, {'words': '中心体育场举行。'}, {'words': '根据比赛监督报告、俱乐部书面说明等,延边富德足球俱乐部队'}, {'words': '未按规定安排其首发运动员参加赛前新闻发布会,对中国足球协会联'}, {'words': '赛组织及媒体工作造成不良影响。'}, {'words': '依据《中国足球协会纪律准则》第81条,《中国足球协会超级'}, {'words': '联赛规程》第38条之规定,作出如下处罚'}, {'words': '对延边富德足球俱乐部队予以通报批评;'}, {'words': '二、罚款人民币20000元。'}, {'words': '上述罚款应按照《中国足球协会纪律准则》第17条规定执行。'}, {'words': '望各俱乐部加强自身建设,严格执行各种规定,自觉维护赛场秩'}, {'words': '序,杜绝发生各类违规违纪行为,确保本年度联赛顺利有序进行。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月14日'}]}",,,,img
527,2016/6/17,/cftz/20160617/7721.html,关于对上海赛区（上海上港集团俱乐部队主场）违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1033"" src=""http://images.sport.org.cn/Image/2016/06/17/1718282884.jpg"" width=""750""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/17/1718282884.jpg'],"{'log_id': 8808980599287290065, 'words_result_num': 18, 'words_result': [{'words': '足纪字(2016)065号'}, {'words': '关于对上海赛区'}, {'words': '(上海上港集团足球俱乐部队主场)'}, {'words': '违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部'}, {'words': '2016年6月11日,中国足球协会超级联赛第96场,上海上港集'}, {'words': '团足球俱乐部队与江苏苏宁足球俱乐部苏宁易购队的比赛在上海体'}, {'words': '育场举行。'}, {'words': '根据比赛监督的报告等,赛场内出现少数观众投掷矿泉水瓶,并'}, {'words': '在赛后有观众围堵主客队出口外通道的情况,造成不良影响。'}, {'words': '依据《全国足球赛区安全秩序规定》第17条之规定,作出如下'}, {'words': '处罚:'}, {'words': '对上海赛区予以通报批评。'}, {'words': '望各赛区加强组织和领导,引以为戒,切实重视赛区的组织工作,'}, {'words': '规范赛场秩序,确保稳定、安全的赛场秩序。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月14日'}]}",,,,img
528,2016/6/17,/cftz/20160617/7722.html,关于对河南赛区（河南建业足球俱乐部队主场）违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""center""><img alt="""" height=""1008"" src=""http://images.sport.org.cn/Image/2016/06/17/1716551182.jpg"" width=""750""/></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",['http://images.sport.org.cn/Image/2016/06/17/1716551182.jpg'],"{'log_id': 5269745631805050129, 'words_result_num': 18, 'words_result': [{'words': '足纪字(2016)064号'}, {'words': '关于对河南赛区'}, {'words': '(河南建业足球俱乐部队主场)'}, {'words': '违规违纪的处罚决定'}, {'words': '各赛区委员会、各足球俱乐部:'}, {'words': '2016年6月11日,中国足球协会超级联赛第93场,河南建业'}, {'words': '足球俱乐部队与上海绿地申花足球俱乐部队的比赛在郑州航海体育'}, {'words': '场举行。'}, {'words': '根据比赛监督的报告、有关单位的说明等,比赛过程中出现少数'}, {'words': '观众投掷矿泉水瓶的情况,造成不良影响。'}, {'words': '依据《全国足球赛区安全秩序规定》第16条之规定,作出如下'}, {'words': '处罚'}, {'words': '对河南赛区予以口头警告。'}, {'words': '望各赛区加强组织和领导,引以为戒,切实重视赛区的组织工作,'}, {'words': '规范赛场秩序,确保稳定、安全的赛场秩序。'}, {'words': '中国足球协会纪律委员会'}, {'words': '主任:王小平'}, {'words': '2016年6月14日'}]}",,,,img
